datetime,dst,rssi,src,timestamp
2025-05-25 02:32:08,d8:32:14:45:a0:71,-43.0,04:99:bb:d8:6e:2e,1748136728.6090121
2025-05-25 02:32:08,d8:32:14:45:a0:71,-36.0,04:99:bb:d8:6e:2e,1748136728.6123867
2025-05-25 02:32:08,d8:32:14:45:a0:71,-35.0,04:99:bb:d8:6e:2e,1748136728.6184194
2025-05-25 02:32:08,d8:32:14:45:a0:71,-48.0,04:99:bb:d8:6e:2e,1748136728.815624
2025-05-25 02:32:09,d8:32:14:45:a0:71,-31.0,04:99:bb:d8:6e:2e,1748136729.358411
2025-05-25 02:32:09,d8:32:14:45:a0:71,-31.0,04:99:bb:d8:6e:2e,1748136729.359279
2025-05-25 02:32:09,d8:32:14:45:a0:71,-32.0,04:99:bb:d8:6e:2e,1748136729.362014
2025-05-25 02:32:09,d8:32:14:45:a0:71,-31.0,04:99:bb:d8:6e:2e,1748136729.3690088
2025-05-25 02:32:09,d8:32:14:45:a0:71,-31.0,04:99:bb:d8:6e:2e,1748136729.3808432
2025-05-25 02:32:09,d8:32:14:45:a0:71,-31.0,04:99:bb:d8:6e:2e,1748136729.4354856
2025-05-25 02:32:09,d8:32:14:45:a0:71,-38.0,04:99:bb:d8:6e:2e,1748136729.5470388
2025-05-25 02:32:09,d8:32:14:45:a0:71,-35.0,04:99:bb:d8:6e:2e,1748136729.5487819
2025-05-25 02:32:09,d8:32:14:45:a0:71,-35.0,04:99:bb:d8:6e:2e,1748136729.5505714
2025-05-25 02:32:09,d8:32:14:45:a0:71,-34.0,04:99:bb:d8:6e:2e,1748136729.5548344
2025-05-25 02:32:09,d8:32:14:45:a0:71,-34.0,04:99:bb:d8:6e:2e,1748136729.5615687
2025-05-25 02:32:09,d8:32:14:45:a0:71,-34.0,04:99:bb:d8:6e:2e,1748136729.5669107
2025-05-25 02:32:09,d8:32:14:45:a0:71,-33.0,04:99:bb:d8:6e:2e,1748136729.5695186
2025-05-25 02:32:09,d8:32:14:45:a0:71,-35.0,04:99:bb:d8:6e:2e,1748136729.5720363
2025-05-25 02:32:09,d8:32:14:45:a0:71,-38.0,04:99:bb:d8:6e:2e,1748136729.576289
2025-05-25 02:32:09,d8:32:14:45:a0:71,-38.0,04:99:bb:d8:6e:2e,1748136729.583315
2025-05-25 02:32:09,d8:32:14:45:a0:71,-39.0,04:99:bb:d8:6e:2e,1748136729.5888717
2025-05-25 02:32:09,d8:32:14:45:a0:71,-39.0,04:99:bb:d8:6e:2e,1748136729.595786
2025-05-25 02:32:09,d8:32:14:45:a0:71,-39.0,04:99:bb:d8:6e:2e,1748136729.601822
2025-05-25 02:32:09,d8:32:14:45:a0:71,-39.0,04:99:bb:d8:6e:2e,1748136729.6088495
2025-05-25 02:32:09,d8:32:14:45:a0:71,-40.0,04:99:bb:d8:6e:2e,1748136729.6174421
2025-05-25 02:32:09,d8:32:14:45:a0:71,-35.0,04:99:bb:d8:6e:2e,1748136729.6525185
2025-05-25 02:32:09,d8:32:14:45:a0:71,-35.0,04:99:bb:d8:6e:2e,1748136729.6534512
2025-05-25 02:32:09,d8:32:14:45:a0:71,-34.0,04:99:bb:d8:6e:2e,1748136729.6651866
2025-05-25 02:32:09,d8:32:14:45:a0:71,-35.0,04:99:bb:d8:6e:2e,1748136729.6970267
2025-05-25 02:32:09,d8:32:14:45:a0:71,-40.0,04:99:bb:d8:6e:2e,1748136729.902914
2025-05-25 02:32:09,d8:32:14:45:a0:71,-36.0,04:99:bb:d8:6e:2e,1748136729.9954357
2025-05-25 02:32:09,d8:32:14:45:a0:71,-35.0,04:99:bb:d8:6e:2e,1748136729.997179
2025-05-25 02:32:10,d8:32:14:45:a0:71,-38.0,04:99:bb:d8:6e:2e,1748136730.1021063
2025-05-25 02:32:10,d8:32:14:45:a0:71,-37.0,04:99:bb:d8:6e:2e,1748136730.1039004
2025-05-25 02:32:10,d8:32:14:45:a0:71,-35.0,04:99:bb:d8:6e:2e,1748136730.1065316
2025-05-25 02:32:10,d8:32:14:45:a0:71,-37.0,04:99:bb:d8:6e:2e,1748136730.1093895
2025-05-25 02:32:10,d8:32:14:45:a0:71,-36.0,04:99:bb:d8:6e:2e,1748136730.121381
2025-05-25 02:32:10,d8:32:14:45:a0:71,-35.0,04:99:bb:d8:6e:2e,1748136730.1385078
2025-05-25 02:32:10,d8:32:14:45:a0:71,-36.0,04:99:bb:d8:6e:2e,1748136730.1410158
2025-05-25 02:32:10,d8:32:14:45:a0:71,-33.0,04:99:bb:d8:6e:2e,1748136730.1460176
2025-05-25 02:32:10,d8:32:14:45:a0:71,-34.0,04:99:bb:d8:6e:2e,1748136730.292277
2025-05-25 02:32:10,d8:32:14:45:a0:71,-39.0,04:99:bb:d8:6e:2e,1748136730.3246806
2025-05-25 02:32:10,d8:32:14:45:a0:71,-41.0,04:99:bb:d8:6e:2e,1748136730.5302284
2025-05-25 02:32:11,d8:32:14:45:a0:71,-67.0,04:99:bb:d8:6e:2e,1748136731.681845
2025-05-25 02:32:11,d8:32:14:45:a0:71,-31.0,04:99:bb:d8:6e:2e,1748136731.6836047
2025-05-25 02:32:12,d8:32:14:45:a0:71,-39.0,04:99:bb:d8:6e:2e,1748136732.8060956
2025-05-25 02:32:12,d8:32:14:45:a0:71,-38.0,04:99:bb:d8:6e:2e,1748136732.8633935
2025-05-25 02:32:12,d8:32:14:45:a0:71,-40.0,04:99:bb:d8:6e:2e,1748136732.9298706
2025-05-25 02:32:14,d8:32:14:45:a0:71,-33.0,04:99:bb:d8:6e:2e,1748136734.9578831
2025-05-25 02:32:14,d8:32:14:45:a0:71,-46.0,04:99:bb:d8:6e:2e,1748136734.96048
2025-05-25 02:32:14,d8:32:14:45:a0:71,-33.0,04:99:bb:d8:6e:2e,1748136734.9625554
2025-05-25 02:32:14,d8:32:14:45:a0:71,-33.0,04:99:bb:d8:6e:2e,1748136734.968607
2025-05-25 02:32:14,d8:32:14:45:a0:71,-33.0,04:99:bb:d8:6e:2e,1748136734.9827685
2025-05-25 02:32:14,d8:32:14:45:a0:71,-33.0,04:99:bb:d8:6e:2e,1748136734.991812
2025-05-25 02:32:14,d8:32:14:45:a0:71,-33.0,04:99:bb:d8:6e:2e,1748136734.993641
2025-05-25 02:32:14,d8:32:14:45:a0:71,-34.0,04:99:bb:d8:6e:2e,1748136734.9963753
2025-05-25 02:32:15,d8:32:14:45:a0:71,-33.0,04:99:bb:d8:6e:2e,1748136735.027606
2025-05-25 02:32:15,d8:32:14:45:a0:71,-31.0,04:99:bb:d8:6e:2e,1748136735.0359738
2025-05-25 02:32:15,d8:32:14:45:a0:71,-31.0,04:99:bb:d8:6e:2e,1748136735.0615945
2025-05-25 02:32:15,d8:32:14:45:a0:71,-31.0,04:99:bb:d8:6e:2e,1748136735.0634243
2025-05-25 02:32:15,d8:32:14:45:a0:71,-30.0,04:99:bb:d8:6e:2e,1748136735.0661798
2025-05-25 02:32:15,d8:32:14:45:a0:71,-31.0,04:99:bb:d8:6e:2e,1748136735.0679739
2025-05-25 02:32:15,d8:32:14:45:a0:71,-31.0,04:99:bb:d8:6e:2e,1748136735.0707204
2025-05-25 02:32:15,d8:32:14:45:a0:71,-31.0,04:99:bb:d8:6e:2e,1748136735.0725093
2025-05-25 02:32:15,d8:32:14:45:a0:71,-31.0,04:99:bb:d8:6e:2e,1748136735.0751674
2025-05-25 02:32:15,d8:32:14:45:a0:71,-30.0,04:99:bb:d8:6e:2e,1748136735.0779278
2025-05-25 02:32:15,d8:32:14:45:a0:71,-30.0,04:99:bb:d8:6e:2e,1748136735.0949914
2025-05-25 02:32:15,d8:32:14:45:a0:71,-30.0,04:99:bb:d8:6e:2e,1748136735.0970411
2025-05-25 02:32:15,d8:32:14:45:a0:71,-31.0,04:99:bb:d8:6e:2e,1748136735.0998256
2025-05-25 02:32:15,d8:32:14:45:a0:71,-31.0,04:99:bb:d8:6e:2e,1748136735.1016397
2025-05-25 02:32:15,d8:32:14:45:a0:71,-30.0,04:99:bb:d8:6e:2e,1748136735.1108334
2025-05-25 02:32:15,d8:32:14:45:a0:71,-31.0,04:99:bb:d8:6e:2e,1748136735.1153777
2025-05-25 02:32:15,d8:32:14:45:a0:71,-30.0,04:99:bb:d8:6e:2e,1748136735.1181464
2025-05-25 02:32:15,d8:32:14:45:a0:71,-30.0,04:99:bb:d8:6e:2e,1748136735.125273
2025-05-25 02:32:15,d8:32:14:45:a0:71,-32.0,04:99:bb:d8:6e:2e,1748136735.1701744
2025-05-25 02:32:15,d8:32:14:45:a0:71,-29.0,04:99:bb:d8:6e:2e,1748136735.1805818
2025-05-25 02:32:15,d8:32:14:45:a0:71,-32.0,04:99:bb:d8:6e:2e,1748136735.1824014
2025-05-25 02:32:15,d8:32:14:45:a0:71,-31.0,04:99:bb:d8:6e:2e,1748136735.1851623
2025-05-25 02:32:15,d8:32:14:45:a0:71,-30.0,04:99:bb:d8:6e:2e,1748136735.186952
2025-05-25 02:32:15,d8:32:14:45:a0:71,-32.0,04:99:bb:d8:6e:2e,1748136735.1896322
2025-05-25 02:32:15,d8:32:14:45:a0:71,-31.0,04:99:bb:d8:6e:2e,1748136735.1923711
2025-05-25 02:32:15,d8:32:14:45:a0:71,-30.0,04:99:bb:d8:6e:2e,1748136735.1951349
2025-05-25 02:32:15,d8:32:14:45:a0:71,-40.0,04:99:bb:d8:6e:2e,1748136735.3933344
2025-05-25 02:32:15,d8:32:14:45:a0:71,-36.0,04:99:bb:d8:6e:2e,1748136735.6678708
2025-05-25 02:32:15,d8:32:14:45:a0:71,-34.0,04:99:bb:d8:6e:2e,1748136735.6706154
2025-05-25 02:32:15,d8:32:14:45:a0:71,-36.0,04:99:bb:d8:6e:2e,1748136735.6731837
2025-05-25 02:32:15,d8:32:14:45:a0:71,-35.0,04:99:bb:d8:6e:2e,1748136735.6784565
2025-05-25 02:32:15,d8:32:14:45:a0:71,-36.0,04:99:bb:d8:6e:2e,1748136735.6802635
2025-05-25 02:32:15,d8:32:14:45:a0:71,-36.0,04:99:bb:d8:6e:2e,1748136735.7355728
2025-05-25 02:32:15,d8:32:14:45:a0:71,-38.0,04:99:bb:d8:6e:2e,1748136735.8793457
2025-05-25 02:32:15,d8:32:14:45:a0:71,-38.0,04:99:bb:d8:6e:2e,1748136735.8813672
2025-05-25 02:32:15,d8:32:14:45:a0:71,-38.0,04:99:bb:d8:6e:2e,1748136735.8834586
2025-05-25 02:32:15,d8:32:14:45:a0:71,-38.0,04:99:bb:d8:6e:2e,1748136735.8861635
2025-05-25 02:32:16,d8:32:14:45:a0:71,-44.0,04:99:bb:d8:6e:2e,1748136736.087105
2025-05-25 02:32:16,d8:32:14:45:a0:71,-48.0,04:99:bb:d8:6e:2e,1748136736.391578
2025-05-25 02:32:16,d8:32:14:45:a0:71,-33.0,04:99:bb:d8:6e:2e,1748136736.3951902
2025-05-25 02:32:16,d8:32:14:45:a0:71,-38.0,04:99:bb:d8:6e:2e,1748136736.453207
2025-05-25 02:32:16,d8:32:14:45:a0:71,-37.0,04:99:bb:d8:6e:2e,1748136736.671162
2025-05-25 02:32:16,d8:32:14:45:a0:71,-37.0,04:99:bb:d8:6e:2e,1748136736.672965
2025-05-25 02:32:16,d8:32:14:45:a0:71,-36.0,04:99:bb:d8:6e:2e,1748136736.6759582
2025-05-25 02:32:16,d8:32:14:45:a0:71,-39.0,04:99:bb:d8:6e:2e,1748136736.736987
2025-05-25 02:32:16,d8:32:14:45:a0:71,-42.0,04:99:bb:d8:6e:2e,1748136736.800998
2025-05-25 02:32:16,d8:32:14:45:a0:71,-35.0,04:99:bb:d8:6e:2e,1748136736.8028603
2025-05-25 02:32:16,d8:32:14:45:a0:71,-36.0,04:99:bb:d8:6e:2e,1748136736.804617
2025-05-25 02:32:16,d8:32:14:45:a0:71,-36.0,04:99:bb:d8:6e:2e,1748136736.8072836
2025-05-25 02:32:16,d8:32:14:45:a0:71,-35.0,04:99:bb:d8:6e:2e,1748136736.8100457
2025-05-25 02:32:16,d8:32:14:45:a0:71,-34.0,04:99:bb:d8:6e:2e,1748136736.8477435
2025-05-25 02:32:17,d8:32:14:45:a0:71,-37.0,04:99:bb:d8:6e:2e,1748136737.053483
2025-05-25 02:32:17,d8:32:14:45:a0:71,-35.0,04:99:bb:d8:6e:2e,1748136737.5202477
2025-05-25 02:32:17,d8:32:14:45:a0:71,-33.0,04:99:bb:d8:6e:2e,1748136737.5220935
2025-05-25 02:32:17,d8:32:14:45:a0:71,-32.0,04:99:bb:d8:6e:2e,1748136737.5248208
2025-05-25 02:32:17,d8:32:14:45:a0:71,-33.0,04:99:bb:d8:6e:2e,1748136737.5266414
2025-05-25 02:32:17,d8:32:14:45:a0:71,-32.0,04:99:bb:d8:6e:2e,1748136737.5284653
2025-05-25 02:32:17,d8:32:14:45:a0:71,-33.0,04:99:bb:d8:6e:2e,1748136737.5304866
2025-05-25 02:32:17,d8:32:14:45:a0:71,-31.0,04:99:bb:d8:6e:2e,1748136737.5345917
2025-05-25 02:32:17,d8:32:14:45:a0:71,-32.0,04:99:bb:d8:6e:2e,1748136737.5381222
2025-05-25 02:32:17,d8:32:14:45:a0:71,-33.0,04:99:bb:d8:6e:2e,1748136737.5423408
2025-05-25 02:32:17,d8:32:14:45:a0:71,-36.0,04:99:bb:d8:6e:2e,1748136737.5737455
2025-05-25 02:32:17,d8:32:14:45:a0:71,-42.0,04:99:bb:d8:6e:2e,1748136737.6205842
2025-05-25 02:32:17,d8:32:14:45:a0:71,-43.0,04:99:bb:d8:6e:2e,1748136737.623232
2025-05-25 02:32:17,d8:32:14:45:a0:71,-43.0,04:99:bb:d8:6e:2e,1748136737.6250634
2025-05-25 02:32:17,d8:32:14:45:a0:71,-43.0,04:99:bb:d8:6e:2e,1748136737.625906
2025-05-25 02:32:17,d8:32:14:45:a0:71,-44.0,04:99:bb:d8:6e:2e,1748136737.6284828
2025-05-25 02:32:17,d8:32:14:45:a0:71,-44.0,04:99:bb:d8:6e:2e,1748136737.6302512
2025-05-25 02:32:17,d8:32:14:45:a0:71,-44.0,04:99:bb:d8:6e:2e,1748136737.632876
2025-05-25 02:32:17,d8:32:14:45:a0:71,-43.0,04:99:bb:d8:6e:2e,1748136737.6355734
2025-05-25 02:32:17,d8:32:14:45:a0:71,-43.0,04:99:bb:d8:6e:2e,1748136737.6374042
2025-05-25 02:32:17,d8:32:14:45:a0:71,-42.0,04:99:bb:d8:6e:2e,1748136737.6391523
2025-05-25 02:32:17,d8:32:14:45:a0:71,-43.0,04:99:bb:d8:6e:2e,1748136737.642113
2025-05-25 02:32:17,d8:32:14:45:a0:71,-43.0,04:99:bb:d8:6e:2e,1748136737.643941
2025-05-25 02:32:17,d8:32:14:45:a0:71,-43.0,04:99:bb:d8:6e:2e,1748136737.6456943
2025-05-25 02:32:17,d8:32:14:45:a0:71,-43.0,04:99:bb:d8:6e:2e,1748136737.64838
2025-05-25 02:32:17,d8:32:14:45:a0:71,-43.0,04:99:bb:d8:6e:2e,1748136737.6501257
2025-05-25 02:32:17,d8:32:14:45:a0:71,-42.0,04:99:bb:d8:6e:2e,1748136737.6528187
2025-05-25 02:32:17,d8:32:14:45:a0:71,-37.0,04:99:bb:d8:6e:2e,1748136737.6694262
2025-05-25 02:32:17,d8:32:14:45:a0:71,-38.0,04:99:bb:d8:6e:2e,1748136737.7232618
2025-05-25 02:32:17,d8:32:14:45:a0:71,-39.0,04:99:bb:d8:6e:2e,1748136737.7250807
2025-05-25 02:32:17,d8:32:14:45:a0:71,-32.0,04:99:bb:d8:6e:2e,1748136737.7892597
2025-05-25 02:32:17,d8:32:14:45:a0:71,-33.0,04:99:bb:d8:6e:2e,1748136737.79414
2025-05-25 02:32:17,d8:32:14:45:a0:71,-34.0,04:99:bb:d8:6e:2e,1748136737.799956
2025-05-25 02:32:17,d8:32:14:45:a0:71,-39.0,04:99:bb:d8:6e:2e,1748136737.822985
2025-05-25 02:32:18,d8:32:14:45:a0:71,-36.0,04:99:bb:d8:6e:2e,1748136738.0585732
2025-05-25 02:32:18,d8:32:14:45:a0:71,-32.0,04:99:bb:d8:6e:2e,1748136738.501353
2025-05-25 02:32:18,d8:32:14:45:a0:71,-27.0,04:99:bb:d8:6e:2e,1748136738.5031965
2025-05-25 02:32:18,d8:32:14:45:a0:71,-40.0,04:99:bb:d8:6e:2e,1748136738.5632172
2025-05-25 02:32:22,d8:32:14:45:a0:71,-50.0,04:99:bb:d8:6e:2e,1748136742.3004265
2025-05-25 02:32:22,d8:32:14:45:a0:71,-37.0,04:99:bb:d8:6e:2e,1748136742.3023353
2025-05-25 02:32:22,d8:32:14:45:a0:71,-37.0,04:99:bb:d8:6e:2e,1748136742.3050253
2025-05-25 02:32:22,d8:32:14:45:a0:71,-37.0,04:99:bb:d8:6e:2e,1748136742.3104827
2025-05-25 02:32:22,d8:32:14:45:a0:71,-38.0,04:99:bb:d8:6e:2e,1748136742.3176653
2025-05-25 02:32:22,d8:32:14:45:a0:71,-50.0,04:99:bb:d8:6e:2e,1748136742.3807864
2025-05-25 02:32:22,d8:32:14:45:a0:71,-45.0,04:99:bb:d8:6e:2e,1748136742.4342854
2025-05-25 02:32:22,d8:32:14:45:a0:71,-38.0,04:99:bb:d8:6e:2e,1748136742.4360383
2025-05-25 02:32:22,d8:32:14:45:a0:71,-39.0,04:99:bb:d8:6e:2e,1748136742.4406543
2025-05-25 02:32:22,d8:32:14:45:a0:71,-39.0,04:99:bb:d8:6e:2e,1748136742.4449944
2025-05-25 02:32:22,d8:32:14:45:a0:71,-38.0,04:99:bb:d8:6e:2e,1748136742.4477847
2025-05-25 02:32:22,d8:32:14:45:a0:71,-42.0,04:99:bb:d8:6e:2e,1748136742.4802961
2025-05-25 02:32:22,d8:32:14:45:a0:71,-43.0,04:99:bb:d8:6e:2e,1748136742.4829347
2025-05-25 02:32:22,d8:32:14:45:a0:71,-42.0,04:99:bb:d8:6e:2e,1748136742.4934595
2025-05-25 02:32:22,d8:32:14:45:a0:71,-43.0,04:99:bb:d8:6e:2e,1748136742.5015304
2025-05-25 02:32:22,d8:32:14:45:a0:71,-38.0,04:99:bb:d8:6e:2e,1748136742.546867
2025-05-25 02:32:22,d8:32:14:45:a0:71,-39.0,04:99:bb:d8:6e:2e,1748136742.54949
2025-05-25 02:32:22,d8:32:14:45:a0:71,-38.0,04:99:bb:d8:6e:2e,1748136742.5511508
2025-05-25 02:32:22,d8:32:14:45:a0:71,-39.0,04:99:bb:d8:6e:2e,1748136742.5539837
2025-05-25 02:32:22,d8:32:14:45:a0:71,-38.0,04:99:bb:d8:6e:2e,1748136742.557715
2025-05-25 02:32:22,d8:32:14:45:a0:71,-40.0,04:99:bb:d8:6e:2e,1748136742.5886056
2025-05-25 02:32:22,d8:32:14:45:a0:71,-41.0,04:99:bb:d8:6e:2e,1748136742.5912004
2025-05-25 02:32:22,d8:32:14:45:a0:71,-41.0,04:99:bb:d8:6e:2e,1748136742.592112
2025-05-25 02:32:22,d8:32:14:45:a0:71,-41.0,04:99:bb:d8:6e:2e,1748136742.5930357
2025-05-25 02:32:22,d8:32:14:45:a0:71,-41.0,04:99:bb:d8:6e:2e,1748136742.5946915
2025-05-25 02:32:22,d8:32:14:45:a0:71,-41.0,04:99:bb:d8:6e:2e,1748136742.5972357
2025-05-25 02:32:22,d8:32:14:45:a0:71,-41.0,04:99:bb:d8:6e:2e,1748136742.5998402
2025-05-25 02:32:22,d8:32:14:45:a0:71,-41.0,04:99:bb:d8:6e:2e,1748136742.601494
2025-05-25 02:32:22,d8:32:14:45:a0:71,-43.0,04:99:bb:d8:6e:2e,1748136742.604067
2025-05-25 02:32:22,d8:32:14:45:a0:71,-44.0,04:99:bb:d8:6e:2e,1748136742.6176987
2025-05-25 02:32:22,d8:32:14:45:a0:71,-41.0,04:99:bb:d8:6e:2e,1748136742.6378639
2025-05-25 02:32:22,d8:32:14:45:a0:71,-40.0,04:99:bb:d8:6e:2e,1748136742.6395183
2025-05-25 02:32:22,d8:32:14:45:a0:71,-40.0,04:99:bb:d8:6e:2e,1748136742.642124
2025-05-25 02:32:22,d8:32:14:45:a0:71,-35.0,04:99:bb:d8:6e:2e,1748136742.6638904
2025-05-25 02:32:22,d8:32:14:45:a0:71,-36.0,04:99:bb:d8:6e:2e,1748136742.6665168
2025-05-25 02:32:22,d8:32:14:45:a0:71,-34.0,04:99:bb:d8:6e:2e,1748136742.672218
2025-05-25 02:32:22,d8:32:14:45:a0:71,-35.0,04:99:bb:d8:6e:2e,1748136742.6955178
2025-05-25 02:32:22,d8:32:14:45:a0:71,-35.0,04:99:bb:d8:6e:2e,1748136742.7033587
2025-05-25 02:32:22,d8:32:14:45:a0:71,-35.0,04:99:bb:d8:6e:2e,1748136742.7051237
2025-05-25 02:32:22,d8:32:14:45:a0:71,-35.0,04:99:bb:d8:6e:2e,1748136742.7084615
2025-05-25 02:32:22,d8:32:14:45:a0:71,-35.0,04:99:bb:d8:6e:2e,1748136742.7110765
2025-05-25 02:32:23,d8:32:14:45:a0:71,-41.0,04:99:bb:d8:6e:2e,1748136743.6683273
2025-05-25 02:32:23,d8:32:14:45:a0:71,-44.0,04:99:bb:d8:6e:2e,1748136743.8688087
2025-05-25 02:32:24,d8:32:14:45:a0:71,-44.0,04:99:bb:d8:6e:2e,1748136744.5846205
2025-05-25 02:32:24,d8:32:14:45:a0:71,-40.0,04:99:bb:d8:6e:2e,1748136744.5879898
2025-05-25 02:32:24,d8:32:14:45:a0:71,-54.0,04:99:bb:d8:6e:2e,1748136744.788757
2025-05-25 02:32:25,d8:32:14:45:a0:71,-43.0,04:99:bb:d8:6e:2e,1748136745.6690607
2025-05-25 02:32:25,d8:32:14:45:a0:71,-40.0,04:99:bb:d8:6e:2e,1748136745.6708944
2025-05-25 02:32:25,d8:32:14:45:a0:71,-41.0,04:99:bb:d8:6e:2e,1748136745.6735847
2025-05-25 02:32:25,d8:32:14:45:a0:71,-49.0,04:99:bb:d8:6e:2e,1748136745.7310755
2025-05-25 02:32:25,d8:32:14:45:a0:71,-40.0,04:99:bb:d8:6e:2e,1748136745.81226
2025-05-25 02:32:25,d8:32:14:45:a0:71,-36.0,04:99:bb:d8:6e:2e,1748136745.8148332
2025-05-25 02:32:25,d8:32:14:45:a0:71,-38.0,04:99:bb:d8:6e:2e,1748136745.8166158
2025-05-25 02:32:25,d8:32:14:45:a0:71,-36.0,04:99:bb:d8:6e:2e,1748136745.8192587
2025-05-25 02:32:26,d8:32:14:45:a0:71,-43.0,04:99:bb:d8:6e:2e,1748136746.0197842
2025-05-25 02:32:26,d8:32:14:45:a0:71,-35.0,04:99:bb:d8:6e:2e,1748136746.6413858
