timestamp,x,y,z
1745728579.732,-0.2992876172065735,1.4990510940551758,0.12693077325820923
1745728585.204,-0.3215368986129761,1.540657877922058,-0.08195759356021881
1745728591.189,-0.7590312957763672,0.9261248111724854,-0.7657068967819214
1745728597.273,-0.2865529954433441,1.6127601861953735,-0.1993001103401184
1745728603.119,-0.16513344645500183,1.5581334829330444,-0.024980073794722557
1745728609.064,-0.06988071650266647,1.5212955474853516,-0.43508970737457275
1745728615.064,-0.7334849238395691,1.562576413154602,0.2131718099117279
1745728621.037,-0.8061447143554688,1.5715887546539307,0.759128749370575
1745728627.035,-0.3214418590068817,1.6051509380340576,0.41263771057128906
1745728633.022,-0.22470371425151825,1.6371906995773315,0.16455033421516418
1745728638.938,-0.3810877203941345,1.5590764284133911,0.4274873435497284
1745728644.939,-0.24403737485408783,1.522861123085022,0.17940311133861542
1745728650.909,-0.23297777771949768,1.5641286373138428,0.5280622243881226
1745728656.938,-0.1673063486814499,1.5387455224990845,0.3872416615486145
1745728662.841,-0.7336921691894531,1.5759869813919067,0.45306843519210815
1745728668.825,-0.6506724953651428,1.6142762899398804,0.5203226804733276
