datetime,dst,rssi,src,timestamp
2025-05-27 12:54:06,d8:32:14:45:a0:71,-42.0,04:99:bb:d8:6e:2e,1748346846.335937
2025-05-27 12:54:06,d8:32:14:45:a0:71,-42.0,04:99:bb:d8:6e:2e,1748346846.5122747
2025-05-27 12:54:08,d8:32:14:45:a0:71,-45.0,04:99:bb:d8:6e:2e,1748346848.3648076
2025-05-27 12:54:08,d8:32:14:45:a0:71,-42.0,04:99:bb:d8:6e:2e,1748346848.366757
2025-05-27 12:54:11,d8:32:14:45:a0:71,-42.0,04:99:bb:d8:6e:2e,1748346851.2299566
2025-05-27 12:54:11,d8:32:14:45:a0:71,-43.0,04:99:bb:d8:6e:2e,1748346851.231862
2025-05-27 12:54:11,d8:32:14:45:a0:71,-43.0,04:99:bb:d8:6e:2e,1748346851.2820845
2025-05-27 12:54:11,d8:32:14:45:a0:71,-38.0,04:99:bb:d8:6e:2e,1748346851.8007455
2025-05-27 12:54:11,d8:32:14:45:a0:71,-37.0,04:99:bb:d8:6e:2e,1748346851.81131
2025-05-27 12:54:11,d8:32:14:45:a0:71,-40.0,04:99:bb:d8:6e:2e,1748346851.8747826
2025-05-27 12:54:12,d8:32:14:45:a0:71,-46.0,04:99:bb:d8:6e:2e,1748346852.346877
2025-05-27 12:54:12,d8:32:14:45:a0:71,-43.0,04:99:bb:d8:6e:2e,1748346852.3486233
2025-05-27 12:54:12,d8:32:14:45:a0:71,-48.0,04:99:bb:d8:6e:2e,1748346852.5519257
2025-05-27 12:54:16,d8:32:14:45:a0:71,-35.0,04:99:bb:d8:6e:2e,1748346856.7547555
2025-05-27 12:54:16,d8:32:14:45:a0:71,-34.0,04:99:bb:d8:6e:2e,1748346856.8033206
2025-05-27 12:54:16,d8:32:14:45:a0:71,-36.0,04:99:bb:d8:6e:2e,1748346856.8439739
2025-05-27 12:54:16,d8:32:14:45:a0:71,-36.0,04:99:bb:d8:6e:2e,1748346856.8450599
2025-05-27 12:54:16,d8:32:14:45:a0:71,-36.0,04:99:bb:d8:6e:2e,1748346856.8460386
2025-05-27 12:54:16,d8:32:14:45:a0:71,-35.0,04:99:bb:d8:6e:2e,1748346856.8477464
2025-05-27 12:54:16,d8:32:14:45:a0:71,-34.0,04:99:bb:d8:6e:2e,1748346856.8506033
2025-05-27 12:54:16,d8:32:14:45:a0:71,-34.0,04:99:bb:d8:6e:2e,1748346856.8524256
2025-05-27 12:54:16,d8:32:14:45:a0:71,-35.0,04:99:bb:d8:6e:2e,1748346856.8533514
2025-05-27 12:54:16,d8:32:14:45:a0:71,-35.0,04:99:bb:d8:6e:2e,1748346856.8541934
2025-05-27 12:54:16,d8:32:14:45:a0:71,-34.0,04:99:bb:d8:6e:2e,1748346856.856037
2025-05-27 12:54:16,d8:32:14:45:a0:71,-36.0,04:99:bb:d8:6e:2e,1748346856.860725
2025-05-27 12:54:16,d8:32:14:45:a0:71,-36.0,04:99:bb:d8:6e:2e,1748346856.861619
2025-05-27 12:54:16,d8:32:14:45:a0:71,-35.0,04:99:bb:d8:6e:2e,1748346856.867774
2025-05-27 12:54:16,d8:32:14:45:a0:71,-36.0,04:99:bb:d8:6e:2e,1748346856.869669
2025-05-27 12:54:16,d8:32:14:45:a0:71,-36.0,04:99:bb:d8:6e:2e,1748346856.8706298
2025-05-27 12:54:16,d8:32:14:45:a0:71,-36.0,04:99:bb:d8:6e:2e,1748346856.8714902
2025-05-27 12:54:16,d8:32:14:45:a0:71,-36.0,04:99:bb:d8:6e:2e,1748346856.9008727
2025-05-27 12:54:16,d8:32:14:45:a0:71,-36.0,04:99:bb:d8:6e:2e,1748346856.9027712
2025-05-27 12:54:16,d8:32:14:45:a0:71,-36.0,04:99:bb:d8:6e:2e,1748346856.903747
2025-05-27 12:54:16,d8:32:14:45:a0:71,-36.0,04:99:bb:d8:6e:2e,1748346856.9046295
2025-05-27 12:54:16,d8:32:14:45:a0:71,-34.0,04:99:bb:d8:6e:2e,1748346856.9321482
2025-05-27 12:54:16,d8:32:14:45:a0:71,-36.0,04:99:bb:d8:6e:2e,1748346856.93405
2025-05-27 12:54:16,d8:32:14:45:a0:71,-36.0,04:99:bb:d8:6e:2e,1748346856.934981
2025-05-27 12:54:16,d8:32:14:45:a0:71,-36.0,04:99:bb:d8:6e:2e,1748346856.935839
2025-05-27 12:54:16,d8:32:14:45:a0:71,-36.0,04:99:bb:d8:6e:2e,1748346856.960483
2025-05-27 12:54:16,d8:32:14:45:a0:71,-36.0,04:99:bb:d8:6e:2e,1748346856.9624074
2025-05-27 12:54:16,d8:32:14:45:a0:71,-36.0,04:99:bb:d8:6e:2e,1748346856.963354
2025-05-27 12:54:16,d8:32:14:45:a0:71,-36.0,04:99:bb:d8:6e:2e,1748346856.9642096
2025-05-27 12:54:16,d8:32:14:45:a0:71,-34.0,04:99:bb:d8:6e:2e,1748346856.9842875
2025-05-27 12:54:16,d8:32:14:45:a0:71,-35.0,04:99:bb:d8:6e:2e,1748346856.9861984
2025-05-27 12:54:16,d8:32:14:45:a0:71,-35.0,04:99:bb:d8:6e:2e,1748346856.9871454
2025-05-27 12:54:16,d8:32:14:45:a0:71,-34.0,04:99:bb:d8:6e:2e,1748346856.9880023
2025-05-27 12:54:17,d8:32:14:45:a0:71,-33.0,04:99:bb:d8:6e:2e,1748346857.0030375
2025-05-27 12:54:17,d8:32:14:45:a0:71,-35.0,04:99:bb:d8:6e:2e,1748346857.007678
2025-05-27 12:54:17,d8:32:14:45:a0:71,-36.0,04:99:bb:d8:6e:2e,1748346857.0095472
2025-05-27 12:54:17,d8:32:14:45:a0:71,-35.0,04:99:bb:d8:6e:2e,1748346857.0104718
