datetime,dst,rssi,src,timestamp
2025-04-27 06:11:38,d8:32:14:45:a0:71,-46.0,04:99:bb:d8:6e:2e,1745730698.4970074
2025-04-27 06:11:38,d8:32:14:45:a0:71,-38.0,04:99:bb:d8:6e:2e,1745730698.5225224
2025-04-27 06:11:39,d8:32:14:45:a0:71,-47.0,04:99:bb:d8:6e:2e,1745730699.869049
2025-04-27 06:11:39,d8:32:14:45:a0:71,-46.0,04:99:bb:d8:6e:2e,1745730699.872844
2025-04-27 06:11:39,d8:32:14:45:a0:71,-47.0,04:99:bb:d8:6e:2e,1745730699.8782914
2025-04-27 06:11:39,d8:32:14:45:a0:71,-46.0,04:99:bb:d8:6e:2e,1745730699.8814216
2025-04-27 06:11:39,d8:32:14:45:a0:71,-49.0,04:99:bb:d8:6e:2e,1745730699.9340901
2025-04-27 06:11:46,d8:32:14:45:a0:71,-59.0,04:99:bb:d8:6e:2e,1745730706.390263
2025-04-27 06:11:46,d8:32:14:45:a0:71,-44.0,04:99:bb:d8:6e:2e,1745730706.3922698
2025-04-27 06:11:46,d8:32:14:45:a0:71,-49.0,04:99:bb:d8:6e:2e,1745730706.4471917
2025-04-27 06:11:46,d8:32:14:45:a0:71,-51.0,04:99:bb:d8:6e:2e,1745730706.4848
2025-04-27 06:11:46,d8:32:14:45:a0:71,-42.0,04:99:bb:d8:6e:2e,1745730706.4963875
2025-04-27 06:11:46,d8:32:14:45:a0:71,-42.0,04:99:bb:d8:6e:2e,1745730706.4975452
2025-04-27 06:11:46,d8:32:14:45:a0:71,-57.0,04:99:bb:d8:6e:2e,1745730706.7616043
2025-04-27 06:11:46,d8:32:14:45:a0:71,-50.0,04:99:bb:d8:6e:2e,1745730706.8913894
2025-04-27 06:11:46,d8:32:14:45:a0:71,-39.0,04:99:bb:d8:6e:2e,1745730706.8950217
2025-04-27 06:11:46,d8:32:14:45:a0:71,-51.0,04:99:bb:d8:6e:2e,1745730706.955499
2025-04-27 06:11:47,d8:32:14:45:a0:71,-45.0,04:99:bb:d8:6e:2e,1745730707.0975263
2025-04-27 06:11:47,d8:32:14:45:a0:71,-41.0,04:99:bb:d8:6e:2e,1745730707.1048043
2025-04-27 06:11:47,d8:32:14:45:a0:71,-43.0,04:99:bb:d8:6e:2e,1745730707.6198084
2025-04-27 06:11:49,d8:32:14:45:a0:71,-47.0,04:99:bb:d8:6e:2e,1745730709.556717
2025-04-27 06:11:49,d8:32:14:45:a0:71,-36.0,04:99:bb:d8:6e:2e,1745730709.5681467
2025-04-27 06:11:49,d8:32:14:45:a0:71,-38.0,04:99:bb:d8:6e:2e,1745730709.5692852
2025-04-27 06:11:49,d8:32:14:45:a0:71,-44.0,04:99:bb:d8:6e:2e,1745730709.765052
2025-04-27 06:11:49,d8:32:14:45:a0:71,-45.0,04:99:bb:d8:6e:2e,1745730709.767001
2025-04-27 06:11:49,d8:32:14:45:a0:71,-42.0,04:99:bb:d8:6e:2e,1745730709.7680173
2025-04-27 06:11:49,d8:32:14:45:a0:71,-38.0,04:99:bb:d8:6e:2e,1745730709.7698185
2025-04-27 06:11:49,d8:32:14:45:a0:71,-37.0,04:99:bb:d8:6e:2e,1745730709.7733266
2025-04-27 06:11:53,d8:32:14:45:a0:71,-53.0,04:99:bb:d8:6e:2e,1745730713.5487351
2025-04-27 06:11:53,d8:32:14:45:a0:71,-42.0,04:99:bb:d8:6e:2e,1745730713.5524063
2025-04-27 06:11:53,d8:32:14:45:a0:71,-55.0,04:99:bb:d8:6e:2e,1745730713.7582202
2025-04-27 06:11:54,d8:32:14:45:a0:71,-44.0,04:99:bb:d8:6e:2e,1745730714.777459
2025-04-27 06:11:54,d8:32:14:45:a0:71,-42.0,04:99:bb:d8:6e:2e,1745730714.7795806
2025-04-27 06:11:54,d8:32:14:45:a0:71,-41.0,04:99:bb:d8:6e:2e,1745730714.7824423
2025-04-27 06:11:54,d8:32:14:45:a0:71,-41.0,04:99:bb:d8:6e:2e,1745730714.7842598
