x,y,z
-0.4796477,1.222295,-1.534401
-0.5046822,1.272295,-1.505119
-0.563049,1.138045,-1.513793
-0.5407923,1.172295,-1.539826
-0.5817623,1.222295,-1.491905
-0.5483326,1.222295,-1.501212
-0.5193614,1.222295,-1.542225
-0.5488625,1.272295,-1.501665
-0.6147414,1.172295,-1.530274
-0.6874073,1.172295,-1.599166
-0.6876249,1.272295,-1.598912
-0.8547978,1.122295,-1.865035
-1.178979,1.072295,-2.024456
-1.135195,1.072295,-2.002949
-0.4027383,1.322295,-1.393529
-0.4694791,1.322295,-1.392409
-0.4343391,1.322295,-1.433511
-0.4490369,1.344913,-1.416319
-0.467411,1.372295,-1.471771
-0.4870409,1.402503,-1.448811
-0.5037721,1.372295,-1.506184
-0.5471559,1.422295,-1.45544
-0.5250449,1.405031,-1.481302
-0.5791863,1.372295,-1.494918
-0.5798273,1.422295,-1.494168
-0.6166055,1.372295,-1.528094
-0.615476,1.472295,-1.529415
-0.6873912,1.422295,-1.599185
-0.6244727,1.722295,-1.749722
-0.8098886,1.772295,-1.840619
-0.7182189,2.222295,-1.793958
-1.0424,2.172295,-1.953379
-1.088616,2.122294,-1.976262
-0.03099281,2.368404,-1.058913
-0.384054,2.36853,-1.492327
-0.3895665,2.368683,-1.562823
-0.4655766,2.368643,-1.627804
-0.574074,2.36843,-1.654784
-0.541602,2.368603,-1.69277
-0.5795035,2.32481,-1.725449
-0.6500845,2.368389,-1.719765
-0.6721082,2.322295,-1.770946
-0.7205775,2.368196,-1.714255
-0.7261127,2.368349,-1.784729
-0.7965856,2.368156,-1.779238
-0.8110904,2.322294,-1.839215
-0.8726027,2.368116,-1.844212
-0.981093,2.367903,-1.8712
-0.9963992,2.322295,-1.93024
-1.057112,2.367863,-1.936173
-1.089055,2.322295,-1.975752
-1.091176,2.355799,-1.976673
-1.181707,2.322295,-2.021264
-0.06781396,1.272298,-1.47792
-0.252545,1.122295,-1.569205
0.1173081,1.472295,-1.386262
0.06880936,1.422327,-1.410266
0.02296361,1.372322,-1.432967
-0.1151054,1.32231,-1.500969
-0.1142186,1.422295,-1.500171
-0.4088059,1.372295,-1.645055
-0.578909,2.072295,-1.726072
-0.06974691,2.272295,-1.475244
-0.2204862,2.122295,-1.549832
0.1369771,2.369116,-1.178438
0.1694199,2.369289,-1.216396
0.2019168,2.369462,-1.254405
0.1638937,2.369442,-1.286879
0.2344478,2.369636,-1.292446
0.125952,2.369422,-1.319428
0.1606281,2.328238,-1.36188
0.04993966,2.369382,-1.384407
0.02279842,2.322295,-1.429604
-0.05304292,2.369016,-1.340895
-0.02443779,2.35038,-1.452705
-0.06985641,2.322294,-1.475117
-0.09656081,2.369149,-1.443881
-0.1725818,2.369109,-1.508852
-0.2094637,2.344628,-1.543612
-0.2810687,2.368896,-1.535842
-0.3014925,2.322294,-1.588898
-0.3570918,2.368856,-1.600811
-0.3944864,2.336645,-1.634525
-0.4868003,2.322295,-1.679922
0.2571622,1.072295,-1.319015
0.1640728,1.272295,-1.364016
0.2088713,1.972295,-1.339473
-1.575691,1.12227,-1.822016
-1.567828,1.222295,-1.780785
-1.590168,1.27227,-1.793573
-1.520159,1.122277,-1.932693
-1.543261,1.172277,-1.886785
-1.567041,1.22227,-1.839528
-1.505135,1.222285,-1.962906
-1.543613,1.272274,-1.886356
-1.493214,1.272295,-1.914341
-1.495415,1.122295,-1.982006
-1.495558,1.272295,-1.982128
-1.590225,1.372271,-1.793731
-1.586985,1.422276,-1.800324
-1.584408,1.472275,-1.805596
-1.494027,1.472295,-1.886787
-1.480074,1.423126,-1.903107
-1.542904,1.322283,-1.887905
-1.496356,1.322295,-1.917027
-1.506354,1.322285,-1.960749
-1.542677,1.372286,-1.888494
-1.493403,1.372295,-1.914503
-1.506251,1.372285,-1.961089
-1.502296,1.472282,-1.969244
-1.495749,1.472295,-1.982291
-1.590003,1.522275,-1.794582
-1.480074,1.484041,-1.903107
-1.588881,1.572277,-1.796954
-1.542491,1.522289,-1.889273
-1.51901,1.52109,-1.936066
-1.542984,1.622285,-1.888561
-1.589152,1.672286,-1.796685
-1.565235,1.672295,-1.844351
-1.542185,1.722295,-1.890426
-1.565331,1.772295,-1.844433
-1.522227,1.922295,-1.930745
-1.56576,2.222295,-1.8448
-1.57757,2.366185,-1.789075
-1.545065,2.366358,-1.827092
-1.588955,2.322294,-1.798847
-1.542758,2.322295,-1.890916
-1.485608,2.366857,-1.973583
-1.376329,1.072295,-1.945976
-1.487953,1.072274,-1.996742
-1.364288,1.072295,-2.115481
-1.364506,1.172295,-2.115225
-1.472269,1.072295,-2.028
-1.426116,1.118079,-2.120106
-1.449266,1.172295,-2.074116
-1.364943,1.372295,-2.114715
-1.426133,1.322294,-2.120627
-1.449505,1.422295,-2.07432
-1.365598,1.672295,-2.113949
-1.426173,1.572294,-2.121228
-1.472794,1.622295,-2.028449
-1.365816,1.772295,-2.113693
-1.449791,1.722295,-2.074565
-1.428112,1.722295,-2.117771
-1.366362,2.022295,-2.113055
-1.473128,1.972295,-2.028735
-1.473176,2.022295,-2.028776
-1.426305,2.072293,-2.122325
-1.426884,1.922295,-2.120763
-1.36669,2.172295,-2.112672
-1.377087,2.367071,-1.946624
-1.276207,2.353553,-2.067569
-1.32069,2.322295,-2.089533
-1.350108,2.367397,-2.055123
-1.367017,2.322295,-2.112289
-1.420606,2.367204,-2.049609
-1.388117,2.367377,-2.08761
-1.473462,2.322295,-2.029021
-1.427441,2.333758,-2.120771
-1.272835,1.622295,-2.068564
3.980199,1.272294,2.174578
3.796955,1.272295,2.081069
3.842537,1.372295,2.104697
3.933703,1.572295,2.151953
3.978852,1.872294,2.176095
3.704261,1.772295,2.035604
3.978716,1.972293,2.176394
3.932936,1.922295,2.152848
3.891002,2.07223,2.132001
3.841224,1.972295,2.106232
3.749514,2.022295,2.059616
3.888918,2.122261,2.131121
3.90421,2.172215,2.139108
3.886584,2.222293,2.130297
3.922369,2.222231,2.148558
3.926118,2.272234,2.150655
3.840897,2.122295,2.106616
3.703385,2.172295,2.036628
3.907399,2.322217,2.141286
3.841217,2.322283,2.107514
3.86688,2.370926,2.076224
3.828878,2.370906,2.043731
3.748858,2.322295,2.060384
3.758374,2.370713,2.049251
3.703058,2.322295,2.037012
4.162394,1.109332,2.128795
4.115659,1.172309,2.21939
4.07344,1.22227,2.221975
4.116832,1.272323,2.216853
4.13902,1.272309,2.173764
4.026287,1.122295,2.197545
4.185131,1.172297,2.084478
4.1858,1.222305,2.083049
4.076108,1.322227,2.223704
4.138612,1.322305,2.174427
4.116769,1.372324,2.216716
4.176271,1.372296,2.101165
4.093491,1.422295,2.204177
4.161949,1.422304,2.128847
4.075274,1.472234,2.223829
4.116705,1.472324,2.21658
4.026153,1.32229,2.198212
4.026163,1.422287,2.198585
4.139301,1.522314,2.17257
4.116071,1.572318,2.217554
4.161938,1.541785,2.12856
4.115974,1.622317,2.217614
4.026009,1.522285,2.198874
4.085916,1.522295,2.197701
4.075089,1.722229,2.224653
4.116266,1.722322,2.216788
4.161172,1.722298,2.129579
4.115421,1.772313,2.218298
4.073591,1.822248,2.224257
4.115402,1.822313,2.218206
4.138743,1.822311,2.172879
4.160759,1.822295,2.130123
4.089334,1.872294,2.200746
4.02505,1.772292,2.199302
4.025052,1.82229,2.199487
4.184478,1.822297,2.084061
4.115216,1.872294,2.156969
4.161432,2.02234,2.1283
4.026328,1.922267,2.200506
4.07533,1.922295,2.188651
4.16162,1.922305,2.128193
4.028105,1.972239,2.201597
4.072944,1.972295,2.186611
4.161717,1.972307,2.127875
4.184695,1.972301,2.083252
4.060151,2.022295,2.175673
4.105755,2.022295,2.14888
4.185733,2.022313,2.081107
4.05139,2.032488,2.168183
4.09663,2.072295,2.141079
4.134957,2.072295,2.108064
4.148864,2.063153,2.054171
3.980401,1.922269,2.177069
3.980027,2.022272,2.177246
3.982414,2.072233,2.178648
3.954841,2.072295,2.127227
4.126447,2.122294,2.100788
4.017528,2.122295,2.139233
4.140474,2.122294,2.046998
4.06068,2.172295,2.110344
4.089807,2.172295,2.069463
4.110919,2.222295,2.02173
3.959873,2.122295,2.121341
3.971236,2.172295,2.10805
3.993486,2.222295,2.118678
3.990441,2.272295,2.116075
4.043114,2.272295,2.095325
4.074276,2.272295,2.056185
4.1031,2.272295,2.015045
3.975382,2.315794,2.1032
4.011919,2.322295,2.068655
4.053571,2.322295,2.038483
4.077123,2.322295,1.992836
4.007839,2.371312,2.065229
4.040357,2.371486,2.0272
4.072834,2.371659,1.98921
3.937379,2.338103,2.070709
3.96987,2.339508,2.032705
4.034812,2.371638,1.956734
3.964357,2.371446,1.96221
3.882837,2.371559,1.826731
4.255981,1.072299,1.947147
4.233227,1.27231,1.990816
4.232573,1.322303,1.991957
4.255859,1.322301,1.946736
4.275506,1.372297,1.908453
4.256078,1.422304,1.946054
4.280744,1.422317,1.898151
4.269577,1.5223,1.919579
4.208782,1.572303,2.037512
4.231844,1.672299,1.992467
4.277451,1.722295,1.903769
4.254887,1.822295,1.947329
4.208386,1.922302,2.037374
4.276052,1.922295,1.905969
4.232458,1.972309,1.990498
4.184744,2.022295,2.019064
4.256167,1.972311,1.944456
4.27831,2.022296,1.901323
4.211299,2.072295,1.975985
4.226974,2.122295,1.923604
4.240826,2.148777,1.869664
4.205351,2.172295,1.905117
4.231966,2.172295,1.862089
4.167338,2.222295,1.938401
4.240051,2.222295,1.869001
4.169734,2.272295,1.940449
4.216029,2.272295,1.848464
4.122089,2.322295,1.965497
4.170969,2.322295,1.875722
4.105348,2.340233,1.951184
4.099836,2.315974,1.880689
4.067344,2.328169,1.918693
4.164818,2.323033,1.804681
4.029338,2.371792,1.886202
4.061779,2.371964,1.848246
4.094323,2.332754,1.810193
4.023827,2.371945,1.815706
4.088768,2.372291,1.739738
4.326243,1.072297,1.810699
4.32637,1.172299,1.810194
4.302798,1.272299,1.855711
4.372945,1.272295,1.719488
4.32671,1.372304,1.809015
4.374021,1.422308,1.71701
4.325915,1.622298,1.809911
4.302273,1.672297,1.855696
4.302007,1.872297,1.855694
4.326555,2.07231,1.807506
4.372655,2.072299,1.717979
4.281619,2.122295,1.838757
4.302621,2.122295,1.790931
4.263962,2.172295,1.823662
4.297689,2.172295,1.786713
4.340035,2.172295,1.691352
4.267139,2.222295,1.826377
4.28104,2.222295,1.772479
4.305182,2.222295,1.727337
4.234385,2.272295,1.800254
4.317623,2.222295,1.672191
4.288855,2.272295,1.713379
4.312275,2.272295,1.667619
4.371389,2.322297,1.71979
4.338298,2.37289,1.755655
4.371999,2.372295,1.718477
4.300293,2.37287,1.723164
4.370195,2.373063,1.71714
4.267805,2.372697,1.761164
4.300296,2.37287,1.72316
4.229802,2.290744,1.728673
4.262293,2.29385,1.690669
4.294784,2.291347,1.652665
4.294776,2.373024,1.652672
4.294784,2.373024,1.652665
4.224288,2.302292,1.658177
4.25678,2.30248,1.620173
4.191455,2.372655,1.696581
4.224284,2.37283,1.658182
4.158834,2.322295,1.733782
4.161362,2.322295,1.654837
4.203038,2.322295,1.640009
4.120601,2.37246,1.702514
4.153784,2.372637,1.663699
4.180772,2.372963,1.55519
4.077785,2.372597,1.598707
4.443808,1.072296,1.582392
4.467649,1.1723,1.535834
4.420481,1.2723,1.627174
4.444017,1.422302,1.581079
4.467003,1.422296,1.53644
4.443318,1.472295,1.582307
4.466699,1.622294,1.536513
4.443156,2.072299,1.581068
4.375975,2.122295,1.656296
4.436885,2.122318,1.593117
4.401073,2.172295,1.605286
4.356525,2.172295,1.639668
4.383304,2.172295,1.549127
4.429084,2.172295,1.504354
4.354543,2.222295,1.637974
4.375635,2.222295,1.590223
4.392259,2.197372,1.538653
4.409999,2.222295,1.55382
4.359767,2.241553,1.576657
4.410686,2.222295,1.488625
4.354254,2.257564,1.506161
4.386746,2.247993,1.468157
4.309013,2.272295,1.533265
4.373669,2.372295,1.715232
4.365273,2.373217,1.647159
4.430255,2.373563,1.571152
4.36528,2.373217,1.647152
4.397771,2.37339,1.609148
4.327271,2.373197,1.614666
4.392251,2.373543,1.53866
4.424741,2.373716,1.500657
4.42475,2.373716,1.500649
4.289271,2.28211,1.582169
4.28926,2.373177,1.582179
4.321726,2.37335,1.5442
4.322244,2.373352,1.543602
4.264035,2.322295,1.560594
4.31761,2.322295,1.474832
4.348694,2.373676,1.43571
4.350226,2.373677,1.436941
4.251267,2.373157,1.549678
4.344845,2.322295,1.432334
4.213263,2.324445,1.517186
4.245755,2.37331,1.479182
4.278246,2.373483,1.441178
4.175259,2.373116,1.484695
4.478213,1.272295,1.51506
4.493086,1.122321,1.486565
4.538768,1.122306,1.397852
4.492605,1.172317,1.48737
4.514909,1.172303,1.444055
4.538698,1.172306,1.397859
4.514701,1.272302,1.4442
4.538338,1.272303,1.398298
4.563897,1.072323,1.349182
4.562912,1.122313,1.350963
4.538299,1.222295,1.334597
4.478045,1.322295,1.515256
4.477543,1.472295,1.515841
4.514762,1.322303,1.443954
4.552747,1.32231,1.370186
4.490901,1.3723,1.49016
4.539532,1.438114,1.39555
4.538312,1.472305,1.39783
4.54885,1.472312,1.377367
4.549709,1.522311,1.375568
4.537623,1.572298,1.398911
4.552498,1.672309,1.369764
4.562791,1.572316,1.350033
4.537882,1.722302,1.398018
4.490299,1.822298,1.490165
4.49014,1.872296,1.490343
4.540704,1.872316,1.392152
4.514417,1.822295,1.314179
4.542546,1.972315,1.388314
4.515137,2.022314,1.441412
4.491313,2.072295,1.425992
4.538102,2.072309,1.396687
4.512791,2.072295,1.320727
4.509183,1.922295,1.309705
4.45752,2.122295,1.462883
4.462346,2.172295,1.46701
4.47711,2.172295,1.439406
4.560364,2.172296,1.353195
4.560223,2.222295,1.35334
4.558671,2.272304,1.356223
4.560175,2.272295,1.353302
4.48422,2.12127,1.354145
4.495533,2.172295,1.340913
4.516712,2.13935,1.316141
4.450031,2.222295,1.456481
4.451728,2.223485,1.392149
4.446216,2.118965,1.321654
4.503748,2.122295,1.305058
4.443215,2.172295,1.384871
4.449859,2.172295,1.324768
4.447864,2.222295,1.319727
4.399205,2.272295,1.413027
4.415327,2.272295,1.361028
4.437092,2.272295,1.313853
4.468092,2.373764,1.526896
4.475046,2.322295,1.44182
4.489733,2.303977,1.424641
4.51309,2.322295,1.444611
4.538613,2.310854,1.395076
4.53661,2.322295,1.398936
4.457232,2.373889,1.462654
4.464032,2.373893,1.468458
4.492992,2.374064,1.427435
4.55654,2.374409,1.350203
4.522225,2.374235,1.386637
4.46915,2.322295,1.407044
4.500485,2.322295,1.33512
4.419221,2.373869,1.430168
4.451716,2.374042,1.392161
4.48421,2.374215,1.354154
4.419237,2.373869,1.430153
4.426175,2.322295,1.345096
4.465195,2.322295,1.33788
4.381217,2.373849,1.397677
4.413713,2.374022,1.359668
4.35518,2.322295,1.375388
4.380944,2.322295,1.331632
2.401636,1.222246,1.368858
2.241285,1.214393,1.287002
2.244438,1.372219,1.289191
2.27681,1.41573,1.243052
2.287684,1.622295,1.252348
2.243454,1.672224,1.289792
2.352819,1.798344,1.308035
2.347614,1.872295,1.314123
2.376441,1.872295,1.328231
2.308903,1.722295,1.282458
2.422331,2.072277,1.382542
2.376806,2.022274,1.359127
2.347722,1.922295,1.313996
2.28785,1.922237,1.313365
2.466766,2.172295,1.405585
2.329473,2.122295,1.335341
2.237873,2.122295,1.288597
2.466438,2.322294,1.405968
2.428807,2.368921,1.373036
2.374837,2.322294,1.359224
2.390788,2.3689,1.340559
2.314811,2.36886,1.275547
2.237436,2.322294,1.289109
2.277874,2.322295,1.309744
2.23959,2.353266,1.290323
3.155856,1.222295,1.753734
3.111412,1.122277,1.730687
3.111411,1.172276,1.730871
3.082729,1.122295,1.685381
3.064385,1.222293,1.707057
3.064145,1.272295,1.707118
3.021974,1.222241,1.685415
3.025789,1.272291,1.687545
3.009109,1.072295,1.617604
3.012003,1.122295,1.614218
3.006004,1.172295,1.621235
2.99544,1.272295,1.633592
2.96955,1.072295,1.586931
2.976837,1.1205,1.578408
2.932757,1.072295,1.553023
2.929834,1.272295,1.556442
2.856848,1.072295,1.487925
2.820396,1.072295,1.453617
2.740056,1.122295,1.393701
2.783803,1.072295,1.413375
2.740154,1.172295,1.393587
2.785078,1.272295,1.414465
2.678317,1.105027,1.388972
2.701976,1.072295,1.409199
2.710808,1.121149,1.350968
2.678317,1.240994,1.388972
2.710808,1.254227,1.350968
2.618385,1.122295,1.403515
2.612144,1.072295,1.38943
2.617832,1.172295,1.403043
2.609614,1.222295,1.392389
2.666071,1.222295,1.326353
2.685436,1.222295,1.329276
2.599907,1.272295,1.403743
2.617989,1.272295,1.403177
2.642741,1.272295,1.353641
2.546091,1.122295,1.40749
2.601088,1.122295,1.325418
2.547283,1.172295,1.40851
2.596112,1.172295,1.331237
2.669283,1.172295,1.315466
2.551895,1.222295,1.382957
2.609779,1.222295,1.330375
2.472768,1.122238,1.404789
2.473932,1.222217,1.405751
2.520267,1.272295,1.385413
3.063926,1.372295,1.707374
2.976324,1.322235,1.662487
2.972892,1.372286,1.660919
2.973778,1.472269,1.661739
2.960982,1.322295,1.596952
2.955816,1.372228,1.652205
2.953254,1.372295,1.605993
2.960241,1.422232,1.654647
2.976837,1.456684,1.578408
2.99066,1.472295,1.590226
2.926444,1.322295,1.560407
2.930354,1.422295,1.555834
2.895021,1.472295,1.520218
2.847491,1.422295,1.498869
2.814579,1.422295,1.460421
2.78102,1.372295,1.422731
2.770661,1.472295,1.434847
2.66126,1.372295,1.408923
2.661543,1.422295,1.408592
2.697578,1.422295,1.405439
2.656376,1.472295,1.414635
2.703433,1.472295,1.410445
2.605383,1.372295,1.397338
2.546757,1.322295,1.388967
2.553555,1.472295,1.381015
2.453226,1.472295,1.344479
2.382185,1.372214,1.359483
2.396523,1.422295,1.333859
2.438241,1.472295,1.285063
2.363193,1.422295,1.295901
2.38531,1.45717,1.270031
2.335515,1.472295,1.251331
3.201729,1.62228,1.778613
3.224722,1.672294,1.79053
3.155426,1.522291,1.754618
3.111731,1.622256,1.732687
3.10907,1.672295,1.731513
3.064294,1.572282,1.708297
3.017801,1.522295,1.684387
3.017577,1.622295,1.684641
2.996191,1.622295,1.632713
2.972989,1.672274,1.662071
2.92839,1.522261,1.638761
2.976837,1.519608,1.578408
2.944345,1.539241,1.616412
2.975909,1.572295,1.579494
2.965547,1.622295,1.591614
2.928187,1.672259,1.639209
2.927907,1.522295,1.602359
2.916322,1.572295,1.572246
2.938833,1.533032,1.545917
2.967053,1.622295,1.570044
2.926189,1.672295,1.60089
2.973933,1.672295,1.575926
2.889536,1.522295,1.526633
2.882457,1.572295,1.534913
2.8892,1.622295,1.527026
2.860148,1.672295,1.484065
2.820482,1.522295,1.453517
2.820144,1.572295,1.453912
2.775618,1.522295,1.42905
2.778729,1.572295,1.425411
2.719153,1.522295,1.418151
2.772995,1.672295,1.404135
2.697024,1.522295,1.404965
2.694359,1.622295,1.370208
2.621703,1.522295,1.378248
2.597953,1.572295,1.329085
2.585083,1.672295,1.344138
2.540008,1.522295,1.319916
2.545611,1.572295,1.313364
2.491097,1.522295,1.300183
2.493682,1.622295,1.297159
2.49149,1.672295,1.299723
2.440698,1.622295,1.282189
2.381721,1.672295,1.274229
2.330706,1.572295,1.256956
2.280255,1.522295,1.239024
3.226348,1.772295,1.791727
3.108632,1.872295,1.732024
3.01725,1.772295,1.685025
2.973826,1.72226,1.662682
2.973267,1.772267,1.662581
2.971231,1.872295,1.661909
2.944345,1.683417,1.616412
2.976837,1.698735,1.578408
2.979766,1.722295,1.580912
2.928024,1.822257,1.639677
2.944345,1.804603,1.616412
2.944345,1.861478,1.616412
2.93071,1.722295,1.555418
2.938833,1.708832,1.545917
2.906341,1.79532,1.583921
2.897345,1.722295,1.5175
2.856206,1.822295,1.565618
2.868337,1.80806,1.551429
2.854854,1.872295,1.5672
2.853025,1.722295,1.492396
2.824597,1.822295,1.525647
2.810831,1.872295,1.541748
2.819105,1.722295,1.455127
2.779719,1.772295,1.501196
2.829807,1.772295,1.518488
2.757933,1.772295,1.449734
2.750063,1.822295,1.45894
2.724615,1.722295,1.411762
2.698253,1.772295,1.442596
2.695598,1.822295,1.445702
2.678317,1.721149,1.388972
2.653723,1.772295,1.417738
2.619275,1.722295,1.381088
2.592049,1.822295,1.412933
2.554234,1.772295,1.380221
2.546102,1.822295,1.389732
2.510993,1.722295,1.353855
2.445199,1.872295,1.353868
2.40039,1.772295,1.329336
2.420125,1.722295,1.299797
3.108414,1.972295,1.732281
2.92532,1.922295,1.638665
2.87952,1.922295,1.615293
2.879192,2.072295,1.615677
2.83906,1.922288,1.594646
2.858587,2.022295,1.562833
2.791816,1.972233,1.570721
