datetime,dst,rssi,src,timestamp
2025-05-07 02:08:47,d8:32:14:45:a0:71,-54.0,04:99:bb:d8:6e:2e,1746580127.991585
2025-05-07 02:08:47,d8:32:14:45:a0:71,-46.0,04:99:bb:d8:6e:2e,1746580127.9949746
2025-05-07 02:08:47,d8:32:14:45:a0:71,-46.0,04:99:bb:d8:6e:2e,1746580127.9969208
2025-05-07 02:08:48,d8:32:14:45:a0:71,-54.0,04:99:bb:d8:6e:2e,1746580128.0097084
2025-05-07 02:08:48,d8:32:14:45:a0:71,-61.0,04:99:bb:d8:6e:2e,1746580128.9115794
2025-05-07 02:08:48,d8:32:14:45:a0:71,-46.0,04:99:bb:d8:6e:2e,1746580128.9134145
2025-05-07 02:08:48,d8:32:14:45:a0:71,-47.0,04:99:bb:d8:6e:2e,1746580128.9144902
2025-05-07 02:08:48,d8:32:14:45:a0:71,-60.0,04:99:bb:d8:6e:2e,1746580128.9288015
2025-05-07 02:08:50,d8:32:14:45:a0:71,-55.0,04:99:bb:d8:6e:2e,1746580130.759027
2025-05-07 02:08:50,d8:32:14:45:a0:71,-50.0,04:99:bb:d8:6e:2e,1746580130.761067
2025-05-07 02:08:50,d8:32:14:45:a0:71,-49.0,04:99:bb:d8:6e:2e,1746580130.762083
2025-05-07 02:08:50,d8:32:14:45:a0:71,-59.0,04:99:bb:d8:6e:2e,1746580130.776957
2025-05-07 02:08:51,d8:32:14:45:a0:71,-55.0,04:99:bb:d8:6e:2e,1746580131.3216925
2025-05-07 02:08:51,d8:32:14:45:a0:71,-55.0,04:99:bb:d8:6e:2e,1746580131.380341
2025-05-07 02:08:51,d8:32:14:45:a0:71,-53.0,04:99:bb:d8:6e:2e,1746580131.4608498
2025-05-07 02:08:51,d8:32:14:45:a0:71,-55.0,04:99:bb:d8:6e:2e,1746580131.5241425
2025-05-07 02:08:52,d8:32:14:45:a0:71,-56.0,04:99:bb:d8:6e:2e,1746580132.1482584
2025-05-07 02:08:52,d8:32:14:45:a0:71,-60.0,04:99:bb:d8:6e:2e,1746580132.2098863
2025-05-07 02:08:52,d8:32:14:45:a0:71,-57.0,04:99:bb:d8:6e:2e,1746580132.323517
2025-05-07 02:08:52,d8:32:14:45:a0:71,-50.0,04:99:bb:d8:6e:2e,1746580132.3262193
2025-05-07 02:08:52,d8:32:14:45:a0:71,-60.0,04:99:bb:d8:6e:2e,1746580132.3891132
2025-05-07 02:08:52,d8:32:14:45:a0:71,-60.0,04:99:bb:d8:6e:2e,1746580132.3910081
2025-05-07 02:08:52,d8:32:14:45:a0:71,-68.0,04:99:bb:d8:6e:2e,1746580132.4632692
2025-05-07 02:08:52,d8:32:14:45:a0:71,-62.0,04:99:bb:d8:6e:2e,1746580132.5251563
2025-05-07 02:08:54,d8:32:14:45:a0:71,-60.0,04:99:bb:d8:6e:2e,1746580134.641934
2025-05-07 02:08:54,d8:32:14:45:a0:71,-48.0,04:99:bb:d8:6e:2e,1746580134.6439233
2025-05-07 02:08:54,d8:32:14:45:a0:71,-48.0,04:99:bb:d8:6e:2e,1746580134.6450107
2025-05-07 02:08:54,d8:32:14:45:a0:71,-59.0,04:99:bb:d8:6e:2e,1746580134.8487866
2025-05-07 02:08:56,d8:32:14:45:a0:71,-61.0,04:99:bb:d8:6e:2e,1746580136.1814206
2025-05-07 02:08:56,d8:32:14:45:a0:71,-61.0,04:99:bb:d8:6e:2e,1746580136.183206
2025-05-07 02:08:56,d8:32:14:45:a0:71,-62.0,04:99:bb:d8:6e:2e,1746580136.1971757
2025-05-07 02:09:02,d8:32:14:45:a0:71,-53.0,04:99:bb:d8:6e:2e,1746580142.636824
2025-05-07 02:09:02,d8:32:14:45:a0:71,-54.0,04:99:bb:d8:6e:2e,1746580142.6412928
2025-05-07 02:09:02,d8:32:14:45:a0:71,-54.0,04:99:bb:d8:6e:2e,1746580142.654877
2025-05-07 02:09:03,d8:32:14:45:a0:71,-49.0,04:99:bb:d8:6e:2e,1746580143.5656931
2025-05-07 02:09:03,d8:32:14:45:a0:71,-47.0,04:99:bb:d8:6e:2e,1746580143.5676737
2025-05-07 02:09:03,d8:32:14:45:a0:71,-47.0,04:99:bb:d8:6e:2e,1746580143.5687513
2025-05-07 02:09:03,d8:32:14:45:a0:71,-50.0,04:99:bb:d8:6e:2e,1746580143.5718067
2025-05-07 02:09:06,d8:32:14:45:a0:71,-62.0,04:99:bb:d8:6e:2e,1746580146.0142357
2025-05-07 02:09:06,d8:32:14:45:a0:71,-57.0,04:99:bb:d8:6e:2e,1746580146.016256
2025-05-07 02:09:06,d8:32:14:45:a0:71,-58.0,04:99:bb:d8:6e:2e,1746580146.0173256
2025-05-07 02:09:06,d8:32:14:45:a0:71,-60.0,04:99:bb:d8:6e:2e,1746580146.0322
2025-05-07 02:09:09,d8:32:14:45:a0:71,-58.0,04:99:bb:d8:6e:2e,1746580149.7031162
2025-05-07 02:09:09,d8:32:14:45:a0:71,-51.0,04:99:bb:d8:6e:2e,1746580149.7051053
2025-05-07 02:09:09,d8:32:14:45:a0:71,-50.0,04:99:bb:d8:6e:2e,1746580149.7060366
2025-05-07 02:09:09,d8:32:14:45:a0:71,-58.0,04:99:bb:d8:6e:2e,1746580149.720965
2025-05-07 02:09:17,d8:32:14:45:a0:71,-59.0,04:99:bb:d8:6e:2e,1746580157.9949932
2025-05-07 02:09:17,d8:32:14:45:a0:71,-58.0,04:99:bb:d8:6e:2e,1746580157.9970038
2025-05-07 02:09:17,d8:32:14:45:a0:71,-58.0,04:99:bb:d8:6e:2e,1746580157.997961
2025-05-07 02:09:18,d8:32:14:45:a0:71,-59.0,04:99:bb:d8:6e:2e,1746580158.0128713
2025-05-07 02:09:18,d8:32:14:45:a0:71,-67.0,04:99:bb:d8:6e:2e,1746580158.914206
2025-05-07 02:09:18,d8:32:14:45:a0:71,-56.0,04:99:bb:d8:6e:2e,1746580158.916204
2025-05-07 02:09:18,d8:32:14:45:a0:71,-58.0,04:99:bb:d8:6e:2e,1746580158.917154
2025-05-07 02:09:18,d8:32:14:45:a0:71,-68.0,04:99:bb:d8:6e:2e,1746580158.9320886
2025-05-07 02:09:20,d8:32:14:45:a0:71,-55.0,04:99:bb:d8:6e:2e,1746580160.7624938
2025-05-07 02:09:20,d8:32:14:45:a0:71,-54.0,04:99:bb:d8:6e:2e,1746580160.7644093
2025-05-07 02:09:20,d8:32:14:45:a0:71,-53.0,04:99:bb:d8:6e:2e,1746580160.7654407
2025-05-07 02:09:20,d8:32:14:45:a0:71,-55.0,04:99:bb:d8:6e:2e,1746580160.7805247
