timestamp,x,y,z
1746580127.558,-0.07276829332113266,1.5460237264633179,-0.11499570310115814
1746580129.585,-0.17898321151733398,1.555389642715454,-0.12352363765239716
1746580131.598,-0.4254193603992462,1.5169767141342163,-0.26724112033843994
1746580133.627,-0.6224737167358398,1.4616402387619019,-0.2832382321357727
1746580135.668,-0.205915629863739,1.4624661207199097,0.22121959924697876
1746580137.709,-0.27855682373046875,1.4835975170135498,0.4754805862903595
1746580139.75,-0.3742336928844452,1.4962635040283203,0.6687647104263306
1746580141.792,-0.3883107602596283,1.5516616106033325,0.6884446144104004
1746580143.821,-0.2554376423358917,1.548032283782959,0.43186208605766296
1746580145.862,-0.2564294636249542,1.4960558414459229,0.03707725554704666
1746580147.903,-0.5349768400192261,1.4631826877593994,-0.3324407637119293
1746580149.931,-0.44322100281715393,1.46282958984375,-0.17579013109207153
1746580151.972,-0.4392002522945404,1.478239893913269,-0.20993146300315857
1746580154.012,-0.499924898147583,1.2947335243225098,-0.25374868512153625
1746580156.054,-0.7410399913787842,1.6715439558029175,-0.04392799362540245
1746580158.096,-0.5332621335983276,1.9777100086212158,-0.03380268067121506
1746580160.401,-0.5175417065620422,1.862426996231079,-0.1307525336742401
1746580162.443,-0.677193820476532,1.8510773181915283,0.05708722025156021
1746580164.483,-0.25237753987312317,1.4501134157180786,-0.5927103757858276
1746580166.511,-0.015994293615221977,1.447512149810791,0.011463676579296589
1746580168.538,0.1987258493900299,1.4707539081573486,0.26494836807250977
1746580170.802,0.2716652452945709,1.3242199420928955,0.48877671360969543
1746580172.831,0.29079675674438477,1.1231300830841064,0.6668131351470947
1746580174.871,0.18386079370975494,0.7327126264572144,0.5883737206459045
1746580176.913,-0.030562881380319595,0.8991339206695557,0.35988476872444153
1746580178.954,-0.19676537811756134,1.0989818572998047,-0.0531456395983696
1746580181.204,-0.3903619945049286,1.1204519271850586,-0.18689373135566711
1746580183.246,-0.2421792447566986,1.1441179513931274,-0.19420580565929413
1746580185.287,0.07449262589216232,1.0567185878753662,0.25132742524147034
1746580187.326,-0.14274172484874725,0.6218103766441345,0.2720341384410858
1746580189.369,-0.16277454793453217,0.5785658955574036,0.23414458334445953
1746580191.411,-0.15531687438488007,0.5634028911590576,0.25382593274116516
1746580193.452,-0.25622838735580444,1.1723642349243164,-0.03863074630498886
1746580195.48,-0.4019644260406494,1.4903757572174072,-0.28497910499572754
1746580197.521,-0.21570870280265808,1.5348325967788696,-0.44635069370269775
