datetime,dst,rssi,src,timestamp
2025-05-07 02:11:17,d8:32:14:45:a0:71,-54.0,04:99:bb:d8:6e:2e,1746580277.6145034
2025-05-07 02:11:17,d8:32:14:45:a0:71,-51.0,04:99:bb:d8:6e:2e,1746580277.6162274
2025-05-07 02:11:17,d8:32:14:45:a0:71,-51.0,04:99:bb:d8:6e:2e,1746580277.6171463
2025-05-07 02:11:17,d8:32:14:45:a0:71,-56.0,04:99:bb:d8:6e:2e,1746580277.8031452
2025-05-07 02:11:18,d8:32:14:45:a0:71,-53.0,04:99:bb:d8:6e:2e,1746580278.6173913
2025-05-07 02:11:18,d8:32:14:45:a0:71,-51.0,04:99:bb:d8:6e:2e,1746580278.6223395
2025-05-07 02:11:18,d8:32:14:45:a0:71,-51.0,04:99:bb:d8:6e:2e,1746580278.623248
2025-05-07 02:11:18,d8:32:14:45:a0:71,-66.0,04:99:bb:d8:6e:2e,1746580278.823612
2025-05-07 02:11:20,d8:32:14:45:a0:71,-60.0,04:99:bb:d8:6e:2e,1746580280.5789082
2025-05-07 02:11:20,d8:32:14:45:a0:71,-49.0,04:99:bb:d8:6e:2e,1746580280.5808277
2025-05-07 02:11:20,d8:32:14:45:a0:71,-51.0,04:99:bb:d8:6e:2e,1746580280.5817482
2025-05-07 02:11:20,d8:32:14:45:a0:71,-58.0,04:99:bb:d8:6e:2e,1746580280.769206
2025-05-07 02:11:24,d8:32:14:45:a0:71,-50.0,04:99:bb:d8:6e:2e,1746580284.8638222
2025-05-07 02:11:24,d8:32:14:45:a0:71,-51.0,04:99:bb:d8:6e:2e,1746580284.8689833
2025-05-07 02:11:24,d8:32:14:45:a0:71,-49.0,04:99:bb:d8:6e:2e,1746580284.8710566
2025-05-07 02:11:25,d8:32:14:45:a0:71,-50.0,04:99:bb:d8:6e:2e,1746580285.0728652
2025-05-07 02:11:32,d8:32:14:45:a0:71,-68.0,04:99:bb:d8:6e:2e,1746580292.557171
2025-05-07 02:11:32,d8:32:14:45:a0:71,-57.0,04:99:bb:d8:6e:2e,1746580292.5998578
2025-05-07 02:11:32,d8:32:14:45:a0:71,-58.0,04:99:bb:d8:6e:2e,1746580292.6013317
2025-05-07 02:11:32,d8:32:14:45:a0:71,-61.0,04:99:bb:d8:6e:2e,1746580292.7591014
2025-05-07 02:11:33,d8:32:14:45:a0:71,-69.0,04:99:bb:d8:6e:2e,1746580293.5729015
2025-05-07 02:11:33,d8:32:14:45:a0:71,-50.0,04:99:bb:d8:6e:2e,1746580293.5921183
2025-05-07 02:11:33,d8:32:14:45:a0:71,-68.0,04:99:bb:d8:6e:2e,1746580293.7972472
2025-05-07 02:11:35,d8:32:14:45:a0:71,-66.0,04:99:bb:d8:6e:2e,1746580295.6158953
2025-05-07 02:11:35,d8:32:14:45:a0:71,-49.0,04:99:bb:d8:6e:2e,1746580295.6178296
2025-05-07 02:11:35,d8:32:14:45:a0:71,-49.0,04:99:bb:d8:6e:2e,1746580295.6187823
2025-05-07 02:11:35,d8:32:14:45:a0:71,-71.0,04:99:bb:d8:6e:2e,1746580295.8221424
2025-05-07 02:11:36,d8:32:14:45:a0:71,-61.0,04:99:bb:d8:6e:2e,1746580296.6397958
2025-05-07 02:11:36,d8:32:14:45:a0:71,-57.0,04:99:bb:d8:6e:2e,1746580296.6417327
2025-05-07 02:11:36,d8:32:14:45:a0:71,-59.0,04:99:bb:d8:6e:2e,1746580296.7436495
2025-05-07 02:11:39,d8:32:14:45:a0:71,-58.0,04:99:bb:d8:6e:2e,1746580299.6097536
2025-05-07 02:11:39,d8:32:14:45:a0:71,-50.0,04:99:bb:d8:6e:2e,1746580299.614948
2025-05-07 02:11:39,d8:32:14:45:a0:71,-49.0,04:99:bb:d8:6e:2e,1746580299.6203218
2025-05-07 02:11:39,d8:32:14:45:a0:71,-57.0,04:99:bb:d8:6e:2e,1746580299.8164592
2025-05-07 02:11:47,d8:32:14:45:a0:71,-61.0,04:99:bb:d8:6e:2e,1746580307.6190264
2025-05-07 02:11:47,d8:32:14:45:a0:71,-48.0,04:99:bb:d8:6e:2e,1746580307.624407
2025-05-07 02:11:47,d8:32:14:45:a0:71,-58.0,04:99:bb:d8:6e:2e,1746580307.8091934
2025-05-07 02:11:48,d8:32:14:45:a0:71,-55.0,04:99:bb:d8:6e:2e,1746580308.8255472
2025-05-07 02:11:48,d8:32:14:45:a0:71,-51.0,04:99:bb:d8:6e:2e,1746580308.829192
2025-05-07 02:11:48,d8:32:14:45:a0:71,-50.0,04:99:bb:d8:6e:2e,1746580308.8340204
2025-05-07 02:11:49,d8:32:14:45:a0:71,-59.0,04:99:bb:d8:6e:2e,1746580309.03178
2025-05-07 02:11:50,d8:32:14:45:a0:71,-63.0,04:99:bb:d8:6e:2e,1746580310.6701727
2025-05-07 02:11:50,d8:32:14:45:a0:71,-49.0,04:99:bb:d8:6e:2e,1746580310.672691
2025-05-07 02:11:50,d8:32:14:45:a0:71,-50.0,04:99:bb:d8:6e:2e,1746580310.67405
2025-05-07 02:11:50,d8:32:14:45:a0:71,-49.0,04:99:bb:d8:6e:2e,1746580310.6752799
2025-05-07 02:11:50,d8:32:14:45:a0:71,-51.0,04:99:bb:d8:6e:2e,1746580310.876213
2025-05-07 02:11:54,d8:32:14:45:a0:71,-58.0,04:99:bb:d8:6e:2e,1746580314.6623852
2025-05-07 02:11:54,d8:32:14:45:a0:71,-45.0,04:99:bb:d8:6e:2e,1746580314.6694984
2025-05-07 02:11:54,d8:32:14:45:a0:71,-46.0,04:99:bb:d8:6e:2e,1746580314.6757324
2025-05-07 02:11:54,d8:32:14:45:a0:71,-55.0,04:99:bb:d8:6e:2e,1746580314.868507
2025-05-07 02:12:03,d8:32:14:45:a0:71,-60.0,04:99:bb:d8:6e:2e,1746580323.3748927
2025-05-07 02:12:03,d8:32:14:45:a0:71,-54.0,04:99:bb:d8:6e:2e,1746580323.3769293
2025-05-07 02:12:03,d8:32:14:45:a0:71,-54.0,04:99:bb:d8:6e:2e,1746580323.3780024
2025-05-07 02:12:03,d8:32:14:45:a0:71,-53.0,04:99:bb:d8:6e:2e,1746580323.3790486
2025-05-07 02:12:03,d8:32:14:45:a0:71,-60.0,04:99:bb:d8:6e:2e,1746580323.3927834
2025-05-07 02:12:04,d8:32:14:45:a0:71,-63.0,04:99:bb:d8:6e:2e,1746580324.2933872
2025-05-07 02:12:04,d8:32:14:45:a0:71,-59.0,04:99:bb:d8:6e:2e,1746580324.3449874
2025-05-07 02:12:05,d8:32:14:45:a0:71,-51.0,04:99:bb:d8:6e:2e,1746580325.212051
2025-05-07 02:12:05,d8:32:14:45:a0:71,-50.0,04:99:bb:d8:6e:2e,1746580325.2152257
2025-05-07 02:12:05,d8:32:14:45:a0:71,-51.0,04:99:bb:d8:6e:2e,1746580325.2169366
2025-05-07 02:12:05,d8:32:14:45:a0:71,-52.0,04:99:bb:d8:6e:2e,1746580325.218593
2025-05-07 02:12:05,d8:32:14:45:a0:71,-52.0,04:99:bb:d8:6e:2e,1746580325.2202406
2025-05-07 02:12:05,d8:32:14:45:a0:71,-52.0,04:99:bb:d8:6e:2e,1746580325.2303395
2025-05-07 02:12:06,d8:32:14:45:a0:71,-53.0,04:99:bb:d8:6e:2e,1746580326.1344693
2025-05-07 02:12:06,d8:32:14:45:a0:71,-48.0,04:99:bb:d8:6e:2e,1746580326.1365151
2025-05-07 02:12:06,d8:32:14:45:a0:71,-49.0,04:99:bb:d8:6e:2e,1746580326.1376073
2025-05-07 02:12:06,d8:32:14:45:a0:71,-51.0,04:99:bb:d8:6e:2e,1746580326.1524277
2025-05-07 02:12:10,d8:32:14:45:a0:71,-60.0,04:99:bb:d8:6e:2e,1746580330.0307288
2025-05-07 02:12:10,d8:32:14:45:a0:71,-53.0,04:99:bb:d8:6e:2e,1746580330.0327947
2025-05-07 02:12:10,d8:32:14:45:a0:71,-53.0,04:99:bb:d8:6e:2e,1746580330.0337317
2025-05-07 02:12:10,d8:32:14:45:a0:71,-57.0,04:99:bb:d8:6e:2e,1746580330.0546744
2025-05-07 02:12:17,d8:32:14:45:a0:71,-60.0,04:99:bb:d8:6e:2e,1746580337.654631
2025-05-07 02:12:17,d8:32:14:45:a0:71,-52.0,04:99:bb:d8:6e:2e,1746580337.6597254
2025-05-07 02:12:17,d8:32:14:45:a0:71,-53.0,04:99:bb:d8:6e:2e,1746580337.6624758
2025-05-07 02:12:17,d8:32:14:45:a0:71,-60.0,04:99:bb:d8:6e:2e,1746580337.6753533
2025-05-07 02:12:19,d8:32:14:45:a0:71,-54.0,04:99:bb:d8:6e:2e,1746580339.4516478
2025-05-07 02:12:19,d8:32:14:45:a0:71,-51.0,04:99:bb:d8:6e:2e,1746580339.4537501
2025-05-07 02:12:19,d8:32:14:45:a0:71,-52.0,04:99:bb:d8:6e:2e,1746580339.4546893
2025-05-07 02:12:19,d8:32:14:45:a0:71,-52.0,04:99:bb:d8:6e:2e,1746580339.4555917
2025-05-07 02:12:19,d8:32:14:45:a0:71,-53.0,04:99:bb:d8:6e:2e,1746580339.469685
2025-05-07 02:12:20,d8:32:14:45:a0:71,-59.0,04:99:bb:d8:6e:2e,1746580340.985248
2025-05-07 02:12:20,d8:32:14:45:a0:71,-50.0,04:99:bb:d8:6e:2e,1746580340.987499
2025-05-07 02:12:20,d8:32:14:45:a0:71,-49.0,04:99:bb:d8:6e:2e,1746580340.9884324
2025-05-07 02:12:21,d8:32:14:45:a0:71,-60.0,04:99:bb:d8:6e:2e,1746580341.0031967
