x,y,z
1.77913,2.134109,3.869488
1.822668,2.160539,3.834724
1.772925,2.183964,3.841466
1.820118,2.183998,3.823227
1.722403,2.233854,3.844824
1.822266,2.234051,3.833388
1.722952,2.283869,3.847671
1.815387,2.283891,3.802282
1.669721,2.333695,3.838649
1.762884,2.333733,3.796582
1.66497,2.351522,3.81705
1.703191,2.327084,3.757632
1.654315,2.339206,3.768261
1.800862,2.334288,3.736229
1.64352,2.382575,3.719215
1.692294,2.382821,3.708536
1.741309,2.343683,3.698025
1.681681,2.382548,3.659685
1.779312,2.38304,3.638319
1.929052,1.084354,3.844256
1.929209,1.184355,3.843467
1.88269,1.28434,3.865063
2.020844,1.284374,3.798804
1.929692,1.384357,3.841806
2.022823,1.434386,3.796784
1.927892,1.634345,3.840885
1.881279,1.68433,3.862884
1.880568,1.884326,3.861796
1.928728,2.084349,3.837272
2.019524,2.084364,3.793725
1.873913,2.134186,3.83483
1.919527,2.134182,3.809379
1.868824,2.184068,3.811906
1.918016,2.184148,3.802808
2.009341,2.184144,3.752345
1.869592,2.234088,3.815758
1.91321,2.234037,3.781178
1.959707,2.234055,3.759763
1.859124,2.283874,3.774928
2.002915,2.233994,3.723308
1.954992,2.283945,3.738547
2.001286,2.283957,3.716203
2.016796,2.334355,3.79325
1.968638,2.384868,3.801632
2.01795,2.384354,3.792338
1.957952,2.384596,3.752788
2.017317,2.38511,3.790181
1.909113,2.38435,3.763474
1.957957,2.384596,3.752788
1.898633,2.302145,3.715008
1.94747,2.305324,3.704309
1.996321,2.302893,3.693635
1.996107,2.384569,3.693258
1.996117,2.384569,3.693257
1.936764,2.313513,3.655425
1.985608,2.313773,3.644739
1.887229,2.383802,3.665897
1.936581,2.38405,3.655099
1.838892,2.333367,3.676097
1.888563,2.333207,3.614684
1.93074,2.333374,3.62802
1.827161,2.38328,3.627857
1.877046,2.383532,3.616942
1.964063,2.38375,3.546724
1.855689,2.382986,3.519252
2.160599,1.084419,3.733206
2.207461,1.184435,3.710017
2.114468,1.284407,3.753901
2.160682,1.434419,3.730666
2.205955,1.434426,3.708953
2.159259,1.48441,3.730992
2.205168,1.63442,3.707903
2.158378,2.084403,3.727131
2.059281,2.13424,3.746322
2.145979,2.134417,3.732721
2.109958,2.184248,3.720573
2.053687,2.18411,3.721093
2.129692,2.184041,3.665075
2.193217,2.184162,3.657015
2.053005,2.234096,3.718315
2.098645,2.234093,3.692978
2.143091,2.209138,3.662014
2.148016,2.234178,3.6847
2.094136,2.253246,3.672495
2.187919,2.234039,3.633138
2.132255,2.269077,3.612891
2.181124,2.259578,3.60225
2.079789,2.283649,3.607121
2.02124,2.384355,3.79076
2.055637,2.385087,3.731417
2.153325,2.385579,3.710044
2.055646,2.385087,3.731415
2.104491,2.385333,3.720729
2.044955,2.384815,3.682572
2.142641,2.385306,3.6612
2.191483,2.385552,3.650514
2.191495,2.385552,3.650513
2.034504,2.293477,3.634148
2.034262,2.384542,3.633728
2.083071,2.384788,3.623045
2.083845,2.384792,3.622881
2.027308,2.333493,3.601526
2.121791,2.333563,3.565495
2.17006,2.385006,3.552831
2.170539,2.385017,3.554737
