x,y,z
-2.073046,1.147993,0.4697751
-1.327427,1.400912,-0.03126091
-1.333035,1.347993,-0.02872987
-1.407112,1.397993,0.03527513
-1.418576,1.422173,0.009871274
-1.445544,1.447993,0.07166916
-1.489142,1.397993,0.09661376
-1.570179,1.397993,0.1601563
-1.589957,1.397993,0.1163258
-1.63837,1.447993,0.1306036
-1.684919,1.397993,0.1490103
-1.62949,1.447993,0.2147594
-1.685048,1.447993,0.1487235
-1.731168,1.297993,0.1680802
-1.705186,1.397993,0.225657
-1.704926,1.447993,0.2262323
-1.701576,1.447993,0.1924338
-1.752654,1.347993,0.242028
-1.748766,1.347993,0.2137292
-1.729375,1.447993,0.2936135
-1.846866,1.297993,0.2763727
-1.814229,1.397993,0.3486964
-1.847276,1.397993,0.2754626
-1.813643,1.447993,0.349994
-1.862444,1.297993,0.3634111
-1.851741,1.347993,0.3871289
-1.821718,1.347993,0.35636
-1.864653,1.347993,0.3585147
-1.86294,1.347993,0.320107
-1.827311,1.397993,0.358884
-1.863939,1.397993,0.360097
-1.852748,1.447993,0.3848979
-1.878763,1.412792,0.3272473
-1.893242,1.447993,0.2951623
-1.894567,1.297993,0.4137849
-1.912976,1.297993,0.3729907
-1.903772,1.320371,0.3933879
-1.872504,1.347993,0.379278
-1.913694,1.447993,0.3713998
-1.910848,1.447993,0.341726
-1.924169,1.297993,0.4025923
-1.936992,1.447993,0.4413297
-1.949346,1.417959,0.4139539
-1.9617,1.447993,0.3865781
-1.981213,1.447993,0.4648968
-1.99492,1.414666,0.43452
-2.008628,1.447993,0.4041432
-2.025297,1.447993,0.4482279
-1.46415,1.475798,0.03043735
-1.457338,1.497993,0.08221868
-1.509725,1.478713,0.05100343
-1.489159,1.510111,0.09657794
-1.530478,1.497993,0.1265729
-1.542338,1.497993,0.1002925
-1.534733,1.516481,0.117144
-1.57057,1.547993,0.1592894
-1.556937,1.547993,0.127164
-1.590854,1.547993,0.1143399
-1.580308,1.573632,0.1377101
-1.616039,1.497993,0.1800885
-1.649477,1.497993,0.2275487
-1.731395,1.497993,0.1675767
-1.696465,1.543156,0.2449829
-1.731168,1.547993,0.1680802
-1.717031,1.582363,0.1994083
-1.731276,1.497993,0.2894007
-1.753302,1.497993,0.2405906
-1.748863,1.497993,0.2137728
-1.749022,1.547993,0.2500757
-1.748359,1.547993,0.2135456
-1.738346,1.597993,0.2638822
-1.730386,1.597993,0.2054347
-1.777145,1.597993,0.1877543
-1.724301,1.647993,0.257544
-1.778693,1.547993,0.3058834
-1.795652,1.547993,0.2683022
-1.77805,1.597993,0.307309
-1.799511,1.597993,0.2597508
-1.814168,1.497993,0.3488305
-1.846642,1.497993,0.276869
-1.833189,1.5307,0.3066811
-1.805427,1.547993,0.2941533
-1.819455,1.597993,0.3371144
-1.833189,1.564838,0.3066811
-1.846826,1.597993,0.2764605
-1.823184,1.647993,0.3288521
-1.843902,1.647993,0.2829407
-1.835854,1.497993,0.3627391
-1.827667,1.547993,0.3590445
-1.846625,1.547993,0.3127443
-1.893266,1.547993,0.2951089
-1.858197,1.570275,0.3728217
-1.861547,1.597993,0.3653982
-1.863665,1.647993,0.3607043
-1.891477,1.647993,0.2990739
-1.89829,1.547993,0.4055345
-1.912145,1.547993,0.3748314
-1.910902,1.547993,0.3417501
-1.910388,1.597993,0.3787247
-1.911026,1.597993,0.3418063
-1.906936,1.647993,0.3399608
-1.940826,1.647993,0.4328354
-1.918917,1.647993,0.4002222
-1.953681,1.647993,0.4043471
-1.976162,1.597993,0.4760891
-2.008996,1.597993,0.4033291
-1.958953,1.647993,0.4182891
-2.02573,1.497993,0.4484232
-2.026111,1.597993,0.4485952
-1.74204,1.657398,0.2655489
-1.878763,1.678902,0.3272472
-1.916141,1.697993,0.3989698
-1.98094,1.697993,0.4655002
-1.99492,1.663743,0.4345199
-2.009008,1.697993,0.4033014
-1.99492,1.732243,0.4345199
-2.026139,1.697993,0.4486077
-1.696465,2.343162,0.2449828
-1.949346,2.342869,0.4139538
-2.011044,2.343388,0.2772303
-2.102193,2.343349,0.3183626
-1.254829,1.147993,-0.1135033
-1.227001,1.197993,-0.1314344
-1.261423,1.197993,-0.1281163
-1.223499,1.247993,-0.1330148
-1.258376,1.247993,-0.1213641
-1.285659,1.147993,-0.0602636
-1.302418,1.142938,-0.09740147
-1.311657,1.147993,-0.1178748
-1.368559,1.115105,-0.1224099
-1.375374,1.147993,-0.1375118
-1.359276,1.197993,-0.1018392
-1.393567,1.138522,-0.05626932
-1.406647,1.147993,-0.08525467
-1.414133,1.162723,-0.1018438
-1.422302,1.197993,-0.1199462
-1.406456,1.247993,-0.0848313
-1.439142,1.113743,-0.03570321
-1.453229,1.147993,-0.06692171
-1.427297,1.197993,-0.009454638
-1.421494,1.197993,-0.04366711
-1.446281,1.197993,-0.08733666
-1.422129,1.247993,-0.04338038
-1.476052,1.147993,0.004063278
-1.569316,1.147993,0.04050732
-1.569179,1.247993,0.04081261
-1.881142,1.097993,0.07885611
-2.163355,1.047993,0.3043877
-2.125261,1.047993,0.2739166
-1.262094,1.297993,-0.1296021
-1.289479,1.297993,-0.06872797
-1.311721,1.297993,-0.1180175
-1.302418,1.320611,-0.0974015
-1.360418,1.347993,-0.1043695
-1.347993,1.378201,-0.07683542
-1.407032,1.347993,-0.08610797
-1.379572,1.397993,-0.02525523
-1.393567,1.380729,-0.05626935
-1.428927,1.347993,-0.01306795
-1.428522,1.397993,-0.01216882
-1.474872,1.347993,0.006677851
-1.475587,1.447993,0.005093485
-1.569327,1.397993,0.04048473
-1.678783,1.697993,-0.0805096
-1.839937,1.747993,0.04860485
-1.758705,2.197993,-0.0144971
-2.040917,2.147993,0.2110344
-2.081291,2.097993,0.2431209
-0.8010985,2.344102,-0.3236285
-1.34355,2.344228,-0.1885507
-1.409691,2.344381,-0.213559
-1.500839,2.344341,-0.1724243
-1.571423,2.344128,-0.08572018
-1.591981,2.344301,-0.1312694
-1.637681,2.300508,-0.1108757
-1.662571,2.344088,-0.04458487
-1.718259,2.297993,-0.04643285
-1.68758,2.343894,0.0215525
-1.753711,2.344048,-0.003426254
-1.778729,2.343855,0.06268471
-1.839178,2.297993,0.05028957
-1.869875,2.343814,0.1038289
-1.940461,2.343601,0.1905236
-2.000403,2.297993,0.1792524
-2.031606,2.343561,0.2316696
-2.081016,2.297993,0.2437347
-2.082752,2.331497,0.2452624
-2.161627,2.297993,0.3082144
-1.195947,1.247996,-0.4686017
-1.357162,1.097993,-0.3402725
-1.034229,1.447993,-0.597126
-1.076588,1.398025,-0.5634512
-1.116639,1.34802,-0.5316227
-1.236928,1.298008,-0.4356128
-1.235829,1.397993,-0.4360758
-1.492294,1.347993,-0.2311395
-1.637992,2.047993,-0.111679
-1.194348,2.247993,-0.4657139
-1.325988,2.097993,-0.3610407
-0.8377882,2.344814,-0.5264927
-0.8583341,2.344987,-0.572004
-0.8789024,2.34516,-0.6175856
-0.9244691,2.34514,-0.5969946
-0.8994849,2.345334,-0.6632114
-0.9700694,2.34512,-0.5765097
-0.9937305,2.303936,-0.6259534
-1.061217,2.345081,-0.5353718
-1.113666,2.297993,-0.5300422
-1.065661,2.344714,-0.4236622
-1.154671,2.326078,-0.4971256
-1.194279,2.297993,-0.4655606
-1.177375,2.344847,-0.4281029
-1.268519,2.344807,-0.3869539
-1.315669,2.320326,-0.3683686
-1.339107,2.344594,-0.3002636
-1.395811,2.297993,-0.3043571
-1.43025,2.344554,-0.2591119
-1.476671,2.312343,-0.2396172
-1.557034,2.297993,-0.175395
-0.9138633,1.047993,-0.6950724
-0.994198,1.247993,-0.6299797
-0.9529251,1.947993,-0.6600767
-2.148965,1.097968,0.7495341
-2.108306,1.197993,0.7599627
-2.129385,1.247969,0.7747374
-2.225491,1.097975,0.6521851
-2.193778,1.147975,0.6926264
-2.161131,1.197968,0.7342547
-2.24644,1.197983,0.6257333
-2.193539,1.247972,0.6931269
-2.197418,1.247993,0.6356102
-2.259588,1.097993,0.6088101
-2.25976,1.247993,0.6088876
-2.129553,1.347969,0.7747218
-2.13414,1.397975,0.7689844
-2.137814,1.447973,0.7644096
-2.172829,1.447993,0.6480706
-2.181661,1.398824,0.6284995
-2.194639,1.297981,0.6918266
-2.201186,1.297993,0.6373105
-2.245006,1.297984,0.6277543
-2.195075,1.347984,0.6913704
-2.197645,1.347993,0.6357126
-2.245271,1.347983,0.6275167
-2.250967,1.447981,0.6204674
-2.259989,1.447993,0.6089908
-2.130228,1.497973,0.7741584
-2.181661,1.45974,0.6284995
-2.131897,1.547976,0.7721341
-2.195701,1.497988,0.6908702
-2.228055,1.496788,0.6497099
-2.195267,1.597983,0.6916198
-2.131769,1.647984,0.7724943
-2.164727,1.647993,0.7305682
-2.196615,1.697993,0.6901026
-2.164842,1.747993,0.7306198
-2.224609,1.897993,0.6548858
-2.165357,2.197993,0.7308522
-2.119954,2.341883,0.7652517
-2.140526,2.342057,0.719659
-2.133641,2.297993,0.7713957
-2.197302,2.297993,0.6904125
-2.247792,2.342556,0.6035193
-2.17631,1.047993,0.5163744
-2.269749,1.047972,0.5957859
-2.32458,1.047993,0.4333507
-2.324441,1.147993,0.4336568
-2.291362,1.047993,0.5682924
-2.355074,1.093777,0.4873336
-2.323306,1.147993,0.5278526
-2.324165,1.347993,0.4342692
-2.355553,1.297992,0.4871272
-2.323593,1.397993,0.5279818
-2.323751,1.647993,0.4351878
-2.356114,1.547992,0.4869075
-2.291991,1.597993,0.5685765
-2.323612,1.747993,0.435494
-2.323936,1.697993,0.5281367
-2.353811,1.697993,0.4901336
-2.323267,1.997993,0.4362594
-2.292392,1.947993,0.5687572
-2.29245,1.997993,0.568783
-2.357163,2.047991,0.48656
-2.355995,1.897993,0.487749
-2.32306,2.147993,0.4367188
-2.177218,2.342769,0.5167843
-2.243742,2.329251,0.3740284
-2.282546,2.297993,0.4049374
-2.263925,2.343095,0.4462017
-2.322853,2.297993,0.4371782
-2.288933,2.342902,0.5123447
-2.309498,2.343075,0.4667735
-2.292793,2.297993,0.568938
-2.35624,2.309456,0.4882499
-2.243208,1.597993,0.3705536
3.83188,1.247992,-2.577653
3.669287,1.247992,-2.451617
3.710064,1.347992,-2.482812
3.791622,1.547992,-2.545204
3.832681,1.847992,-2.575789
3.5887,1.747993,-2.387079
3.832892,1.947991,-2.57554
3.792106,1.897992,-2.54413
3.755396,2.047928,-2.515053
3.710895,1.947992,-2.480971
3.629686,1.997992,-2.417814
3.753712,2.097958,-2.513541
3.767447,2.147913,-2.523981
3.751974,2.197991,-2.511779
3.783727,2.197929,-2.536393
3.78722,2.247931,-2.538893
3.711103,2.097992,-2.480511
3.589254,2.147992,-2.385851
3.770776,2.297915,-2.525939
3.712052,2.297981,-2.480419
3.694656,2.346624,-2.516957
3.649081,2.346604,-2.496393
3.630101,2.297992,-2.416893
3.624075,2.346411,-2.430243
3.589462,2.297992,-2.385391
3.867977,1.085029,-2.762013
3.930074,1.148007,-2.68117
3.914448,1.197968,-2.641864
3.928277,1.248021,-2.683312
3.898726,1.248006,-2.721725
3.872276,1.097992,-2.609588
3.837547,1.147995,-2.801446
3.836538,1.198003,-2.802659
3.917148,1.297924,-2.643543
3.899152,1.298002,-2.721074
3.928126,1.348021,-2.683313
3.848878,1.347994,-2.786328
3.906874,1.397992,-2.667582
3.867835,1.398001,-2.761588
3.916907,1.447932,-2.642735
3.927977,1.448021,-2.683313
3.872822,1.297987,-2.609183
3.873165,1.397984,-2.609034
3.897765,1.498012,-2.722488
3.928588,1.548016,-2.682324
3.86757,1.517483,-2.7617
3.9286,1.598015,-2.682211
3.87336,1.497983,-2.608772
3.897791,1.497992,-2.663484
3.917574,1.697926,-2.642217
3.927978,1.698019,-2.682827
3.868166,1.697996,-2.760574
3.928985,1.74801,-2.681419
3.916578,1.797946,-2.64103
3.928894,1.798011,-2.681442
3.897806,1.798009,-2.721852
3.868483,1.797992,-2.759969
3.902,1.847992,-2.66528
3.87334,1.74799,-2.607721
3.873508,1.797988,-2.607644
3.836892,1.797995,-2.801033
3.873397,1.847992,-2.707331
3.867119,1.998037,-2.761353
3.874973,1.897965,-2.608366
3.885096,1.897992,-2.657755
3.867102,1.898003,-2.761569
3.876717,1.947936,-2.609511
3.882234,1.947992,-2.656463
3.866856,1.948004,-2.761792
3.836252,1.947999,-2.801574
3.866893,1.997992,-2.64954
3.862052,1.997992,-2.702211
3.834752,1.99801,-2.803426
3.856387,2.008186,-2.644799
3.851109,2.047992,-2.697273
3.837542,2.047992,-2.746006
3.794689,2.038851,-2.781523
3.834221,1.897967,-2.576777
3.834222,1.997969,-2.576363
3.836506,2.047931,-2.577927
3.77824,2.047992,-2.574855
3.827336,2.097992,-2.7414
3.81578,2.097992,-2.626475
3.784627,2.097992,-2.776983
3.807998,2.147992,-2.677819
3.783397,2.147992,-2.721572
3.749185,2.197992,-2.760989
3.775055,2.097992,-2.581913
3.767862,2.147992,-2.597851
3.786948,2.197992,-2.613464
3.783296,2.247992,-2.611816
3.786932,2.247993,-2.668312
3.764773,2.247993,-2.713168
3.739808,2.247992,-2.756757
3.765238,2.291491,-2.603667
3.749523,2.297992,-2.651431
3.739942,2.297992,-2.701963
3.708656,2.297992,-2.7427
3.744687,2.34701,-2.649197
3.724109,2.347183,-2.694806
3.703549,2.347356,-2.740361
3.719664,2.3138,-2.583102
3.699098,2.315206,-2.628676
3.657982,2.347336,-2.719773
3.632957,2.347143,-2.653684
3.475667,2.347256,-2.63756
3.743417,1.047997,-2.923998
3.773253,1.248008,-2.884826
3.774008,1.298001,-2.883748
3.742993,1.297998,-2.924064
3.716709,1.347994,-2.958133
3.742468,1.398002,-2.924552
3.709615,1.398015,-2.967257
3.724255,1.497997,-2.948034
3.805109,1.548,-2.842834
3.774159,1.647996,-2.882871
3.713298,1.697992,-2.961887
3.743117,1.797993,-2.922931
3.804816,1.898,-2.842535
3.714694,1.897993,-2.959684
3.772638,1.948006,-2.884266
3.778186,1.997992,-2.828931
3.741061,1.948009,-2.925312
3.711451,1.997994,-2.963705
3.750501,2.047992,-2.871293
3.709768,2.097992,-2.907768
3.66685,2.124475,-2.943255
3.683838,2.147992,-2.896066
3.656224,2.147992,-2.93846
3.697783,2.197992,-2.847503
3.665921,2.197992,-2.942836
3.700655,2.247992,-2.8488
3.637113,2.247992,-2.929836
3.70305,2.297992,-2.795025
3.642606,2.297992,-2.877459
3.682974,2.31593,-2.785965
3.616833,2.291672,-2.810974
3.6374,2.303867,-2.765399
3.575701,2.29873,-2.902123
3.591825,2.347489,-2.744832
3.57128,2.347662,-2.790339
3.550692,2.308452,-2.835982
3.525684,2.347642,-2.769841
3.48457,2.347989,-2.860934
3.649837,1.047994,-3.045643
3.649433,1.147996,-3.045974
3.680593,1.247997,-3.005274
3.587167,1.247992,-3.126718
3.64851,1.348002,-3.046783
3.585382,1.398005,-3.128746
3.648983,1.597996,-3.045683
3.680357,1.647995,-3.004805
3.680242,1.847994,-3.004565
3.647079,2.048007,-3.047285
3.585679,2.047997,-3.127098
3.656239,2.097992,-2.993322
3.621895,2.097992,-3.032679
3.635065,2.147992,-2.983767
3.61598,2.147992,-3.03001
3.547702,2.147992,-3.108909
3.638875,2.197992,-2.985486
3.596014,2.197992,-3.021
3.565435,2.197992,-3.062056
3.601297,2.247992,-2.966961
3.520825,2.197992,-3.09678
3.545856,2.247992,-3.053221
3.514412,2.247992,-3.093886
3.586779,2.297995,-3.125182
3.605153,2.348588,-3.079974
3.585849,2.347993,-3.126293
3.559579,2.348568,-3.059407
3.583872,2.348761,-3.125228
3.580143,2.348395,-3.013838
3.559577,2.348568,-3.059412
3.534569,2.266442,-2.993272
3.514003,2.269547,-3.038846
3.493437,2.267045,-3.084421
3.49344,2.348721,-3.084411
3.493437,2.348721,-3.084421
3.468428,2.277989,-3.01828
3.447862,2.278177,-3.063855
3.48921,2.348353,-2.972226
3.46843,2.348528,-3.018274
3.508995,2.297992,-2.926876
3.438629,2.297992,-2.962756
3.442944,2.297992,-3.00678
3.464429,2.348158,-2.905582
3.443424,2.348335,-2.952127
3.356713,2.348661,-3.022722
3.352271,2.348295,-2.911008
3.493255,1.047994,-3.249182
3.461267,1.147998,-3.290569
3.523855,1.247998,-3.209017
3.492156,1.397999,-3.24993
3.461541,1.397994,-3.289726
3.49297,1.447992,-3.248775
3.461478,1.597992,-3.28942
3.491779,2.047997,-3.249157
3.531271,2.097992,-3.156349
3.500016,2.098016,-3.238353
3.495789,2.147992,-3.200768
3.507947,2.147992,-3.145824
3.437407,2.147992,-3.208585
3.41637,2.147992,-3.269065
3.50557,2.197992,-3.144751
3.471334,2.197992,-3.184157
3.431739,2.17307,-3.221144
3.453013,2.197992,-3.230745
3.452305,2.217251,-3.17557
3.394307,2.197992,-3.259109
3.386164,2.233262,-3.200578
3.365597,2.223691,-3.246153
3.39144,2.247992,-3.148104
3.583624,2.347993,-3.129185
3.518448,2.348914,-3.150553
3.477316,2.34926,-3.241701
3.518445,2.348914,-3.150561
3.497879,2.349087,-3.196136
3.472873,2.348894,-3.129989
3.431742,2.34924,-3.221136
3.411176,2.349413,-3.266708
3.411173,2.349413,-3.266719
3.427296,2.257808,-3.109429
3.4273,2.348874,-3.109415
3.406745,2.349047,-3.154956
3.406424,2.34905,-3.155679
3.397032,2.297992,-3.095772
3.34222,2.297992,-3.180748
3.320043,2.349373,-3.225525
3.321809,2.349374,-3.226387
3.381721,2.348854,-3.088863
3.31535,2.297992,-3.223478
3.336147,2.300143,-3.068297
3.315581,2.349007,-3.113871
3.295015,2.34918,-3.159446
3.290573,2.348814,-3.047731
3.446963,1.247992,-3.308968
3.427505,1.098019,-3.334553
3.366662,1.098004,-3.413641
3.42803,1.148014,-3.333774
3.398322,1.148001,-3.372391
3.366639,1.148004,-3.413574
3.398365,1.247999,-3.37214
3.366883,1.248001,-3.413063
3.333312,1.048021,-3.457091
3.334505,1.098011,-3.455443
3.30922,1.197992,-3.440133
3.447069,1.297992,-3.308733
3.447386,1.447992,-3.308029
3.398167,1.298,-3.3723
3.347575,1.298007,-3.438064
3.429829,1.347997,-3.331046
3.364905,1.413811,-3.415313
3.366449,1.448002,-3.413239
3.352415,1.448009,-3.431482
3.351153,1.498009,-3.433025
3.367134,1.547996,-3.412155
3.347087,1.648007,-3.438019
3.333611,1.548014,-3.455729
3.366436,1.698,-3.41277
3.429577,1.797995,-3.330499
3.429671,1.847994,-3.33028
3.362328,1.848014,-3.417818
3.280581,1.797992,-3.427209
3.359639,1.948012,-3.421119
3.396028,1.998012,-3.373721
3.371934,2.047992,-3.358723
3.365325,2.048006,-3.413534
3.285815,2.047992,-3.422952
3.274305,1.897992,-3.424377
3.39094,2.097992,-3.312444
3.396728,2.147992,-3.315056
3.378031,2.147992,-3.340162
3.33544,2.147994,-3.452187
3.335511,2.197992,-3.451998
3.33746,2.248002,-3.449367
3.335456,2.247992,-3.451971
3.303899,2.096967,-3.382876
3.296738,2.147992,-3.398745
3.283333,2.115048,-3.428451
3.38196,2.197992,-3.308392
3.324465,2.199182,-3.337302
3.258325,2.094663,-3.36231
3.267787,2.097992,-3.421436
3.314256,2.147992,-3.332695
3.262693,2.147992,-3.364282
3.257282,2.197992,-3.364621
3.321008,2.247992,-3.280886
3.280813,2.247992,-3.317603
3.247383,2.247992,-3.357373
3.453367,2.349462,-3.294773
3.379337,2.297992,-3.337267
3.37004,2.279675,-3.357868
3.39805,2.297992,-3.370508
3.364085,2.286551,-3.414682
3.366725,2.297992,-3.411228
3.39061,2.349586,-3.312281
3.398757,2.34959,-3.315965
3.373955,2.349761,-3.359628
3.331105,2.350107,-3.45
3.349474,2.349933,-3.403442
3.345357,2.297992,-3.34673
3.293604,2.297992,-3.405691
3.345038,2.349566,-3.291707
3.324471,2.34974,-3.337285
3.303903,2.349913,-3.382864
3.345031,2.349566,-3.291727
3.271011,2.297992,-3.334198
3.281085,2.297992,-3.372581
3.299464,2.349546,-3.271141
3.278895,2.34972,-3.316721
3.268214,2.297992,-3.257062
3.23958,2.297992,-3.298996
2.431039,1.197943,-1.49198
2.288731,1.19009,-1.381701
2.292054,1.347917,-1.383623
2.264076,1.391428,-1.432551
2.277115,1.597992,-1.438436
2.292179,1.647922,-1.382477
2.355225,1.774041,-1.473684
2.358519,1.847992,-1.466384
2.383553,1.847992,-1.486467
2.313391,1.697992,-1.444826
2.452228,2.047975,-1.504885
2.411667,1.997972,-1.473651
2.358451,1.897992,-1.466535
2.332402,1.897935,-1.412622
2.491989,2.147992,-1.535292
2.370001,2.097992,-1.440938
2.288723,2.097992,-1.377934
2.492197,2.297992,-1.534832
2.446382,2.344618,-1.514791
2.410918,2.297992,-1.471827
2.400813,2.344598,-1.494205
2.309651,2.344558,-1.453112
2.289,2.297992,-1.377321
2.324881,2.297992,-1.405135
2.291015,2.328964,-1.378755
3.100266,1.197992,-2.01074
3.060498,1.097975,-1.980328
3.060664,1.147973,-1.980249
3.007293,1.097992,-1.973649
3.019103,1.19799,-1.947825
3.019056,1.247992,-1.947582
2.981472,1.197938,-1.918655
2.985023,1.247988,-1.9212
2.914632,1.047992,-1.935867
2.912799,1.097992,-1.939927
2.916597,1.147992,-1.931513
2.923284,1.247992,-1.916694
2.870041,1.047992,-1.91312
2.865429,1.096198,-1.923341
2.8237,1.047992,-1.894252
2.82555,1.247992,-1.890153
2.732488,1.047992,-1.853259
2.685931,1.047992,-1.834871
2.597524,1.097992,-1.787662
2.633943,1.047992,-1.81888
2.597462,1.147992,-1.787799
2.635472,1.247992,-1.81957
2.566973,1.080724,-1.733804
2.595346,1.047992,-1.746607
2.546407,1.096847,-1.779378
2.566973,1.216692,-1.733804
2.546407,1.229924,-1.779378
2.554632,1.097992,-1.673379
2.53923,1.047992,-1.673725
2.553969,1.147992,-1.67308
2.540831,1.197992,-1.670177
2.505095,1.197992,-1.749367
2.515981,1.197992,-1.765648
2.546975,1.247992,-1.656561
2.554158,1.247992,-1.673165
2.519862,1.247992,-1.716644
2.527467,1.097992,-1.606265
2.476598,1.097992,-1.690958
2.528897,1.147992,-1.606911
2.479747,1.147992,-1.68398
2.49661,1.147992,-1.756907
2.507735,1.197992,-1.621957
2.484782,1.197992,-1.696714
2.493823,1.097935,-1.541062
2.495188,1.197914,-1.541706
2.4965,1.247992,-1.592291
3.019194,1.347992,-1.947275
2.941298,1.297933,-1.8871
2.938419,1.347984,-1.884661
2.939538,1.447967,-1.885114
2.875464,1.297992,-1.901102
2.923267,1.347926,-1.872916
2.880357,1.347992,-1.890261
2.92736,1.397929,-1.875881
2.865429,1.432381,-1.923341
2.882006,1.447992,-1.930821
2.827696,1.297992,-1.885398
2.825221,1.397992,-1.890882
2.777956,1.447992,-1.874063
2.738411,1.397992,-1.840134
2.689613,1.397992,-1.826712
2.641225,1.347992,-1.81238
2.647782,1.447992,-1.79785
2.57777,1.347992,-1.709878
2.577591,1.397992,-1.710275
2.590071,1.397992,-1.744227
2.580861,1.447992,-1.703028
2.597093,1.447992,-1.747395
2.543509,1.347992,-1.664242
2.510988,1.297992,-1.61475
2.506685,1.447992,-1.624285
2.430929,1.447992,-1.54904
2.414278,1.347912,-1.478367
2.397191,1.397992,-1.502245
2.370785,1.447992,-1.560762
2.348658,1.397992,-1.488235
2.334659,1.432868,-1.519258
2.296547,1.447992,-1.482154
3.1423,1.597978,-2.041667
3.162868,1.647992,-2.057404
3.100883,1.497989,-2.009976
3.062443,1.597953,-1.979765
3.060248,1.647992,-1.977856
3.020186,1.54798,-1.947216
2.978766,1.497992,-1.915315
2.9789,1.597992,-1.915005
2.922808,1.597992,-1.917748
2.939502,1.647972,-1.884259
2.899431,1.497959,-1.853818
2.865429,1.495305,-1.923341
2.885995,1.514938,-1.877766
2.866017,1.547992,-1.922039
2.872575,1.597992,-1.907505
2.89975,1.647957,-1.853444
2.866282,1.497992,-1.868871
2.834103,1.547992,-1.871201
2.819854,1.508729,-1.902775
2.853697,1.597992,-1.918046
2.864222,1.647992,-1.867941
2.861947,1.647992,-1.921769
2.781427,1.497992,-1.866369
2.785908,1.547992,-1.85644
2.78164,1.597992,-1.865899
2.730399,1.647992,-1.857888
2.685877,1.497992,-1.834991
2.686091,1.547992,-1.834517
2.644645,1.497992,-1.804802
2.642676,1.547992,-1.809166
2.610755,1.497992,-1.758342
2.620982,1.647992,-1.813031
2.589407,1.497992,-1.743927
2.556819,1.597992,-1.756305
2.533179,1.497992,-1.687134
2.478582,1.547992,-1.686561
2.486728,1.647992,-1.668509
2.445629,1.497992,-1.638026
2.442083,1.547992,-1.645884
2.406959,1.497992,-1.60216
2.405322,1.597992,-1.605786
2.406709,1.647992,-1.602712
2.369229,1.597992,-1.564208
2.33693,1.647992,-1.514224
2.299591,1.547992,-1.475408
2.261896,1.497992,-1.437382
3.164644,1.747992,-2.058366
3.060525,1.847992,-1.977242
2.979109,1.747992,-1.914546
2.940412,1.697958,-1.884757
2.940082,1.747964,-1.884294
2.938608,1.847992,-1.882737
2.885995,1.659114,-1.877766
2.865429,1.674432,-1.923341
2.868942,1.697992,-1.924926
2.900103,1.797954,-1.853097
2.885995,1.780301,-1.877766
2.885995,1.837175,-1.877766
2.824996,1.697992,-1.891381
2.819854,1.68453,-1.902775
2.84042,1.771018,-1.8572
2.776485,1.697992,-1.877322
2.802524,1.797992,-1.819619
2.794846,1.783757,-1.836634
2.80338,1.847992,-1.817722
2.734908,1.697992,-1.847897
2.752902,1.797992,-1.808022
2.761615,1.847992,-1.788714
