timestamp,x,y,z
1748347087.435,-0.1737106442451477,1.5451704263687134,0.11543154716491699
1748347087.991,-0.12296175956726074,1.5298808813095093,0.18556201457977295
1748347088.52,-0.14961546659469604,1.5009136199951172,0.25312942266464233
1748347089.061,-0.39239633083343506,1.4275976419448853,0.2796552777290344
1748347089.603,-0.36245596408843994,1.4165104627609253,0.290885865688324
1748347090.131,-0.2986621856689453,1.459373950958252,0.1808188557624817
1748347090.673,-0.19238495826721191,1.5478681325912476,-0.054982781410217285
1748347091.2,-0.18784326314926147,1.5459915399551392,-0.1135743260383606
1748347091.756,-0.16572457551956177,1.5493782758712769,-0.06817400455474854
1748347092.285,-0.04756683111190796,1.5424787998199463,-0.1408294439315796
1748347092.826,0.20082014799118042,1.5510823726654053,-0.2631155252456665
1748347093.368,0.4081047475337982,1.5397390127182007,-0.17974187433719635
1748347093.924,0.6836562156677246,1.5327327251434326,-0.08357155323028564
1748347094.465,0.9575792551040649,1.54900324344635,-0.14026370644569397
1748347095.007,1.0363394021987915,1.5450119972229004,-0.005801290273666382
1748347095.562,1.1138551235198975,1.569883108139038,0.07312479615211487
1748347096.09,1.2398662567138672,1.5593032836914062,0.10019904375076294
1748347096.617,1.0771849155426025,1.5234169960021973,0.08656594157218933
1748347097.159,0.9286528825759888,1.5300170183181763,0.09518754482269287
1748347097.812,0.7880560159683228,1.5394545793533325,0.27353787422180176
1748347098.354,0.7247642278671265,1.5302687883377075,0.23456966876983643
1748347098.883,0.6689152121543884,1.5311534404754639,0.045596420764923096
1748347099.41,0.5854868292808533,1.5302749872207642,-0.05715888738632202
1748347099.938,0.3633583188056946,1.5325180292129517,-0.11350727081298828
1748347100.466,0.1738988757133484,1.5370718240737915,-0.2145819067955017
1748347101.007,0.028882324695587158,1.5669310092926025,-0.4106660485267639
1748347101.563,-0.05737537145614624,1.5652762651443481,-0.4059736132621765
1748347102.118,-0.13753020763397217,1.5647406578063965,-0.26667875051498413
1748347102.659,-0.313856840133667,1.5486059188842773,-0.2131291627883911
1748347103.188,-0.6229901909828186,1.6205520629882812,-0.2147485613822937
1748347103.742,-0.6626102924346924,1.9410942792892456,-0.2898991107940674
1748347104.284,-0.6204655170440674,1.9662017822265625,-0.5130422115325928
1748347104.826,-0.7462855577468872,1.971970558166504,-0.42335236072540283
1748347105.381,-0.9390556216239929,1.977036714553833,-0.16414958238601685
1748347105.909,-0.966751217842102,1.9234997034072876,-0.07590311765670776
1748347106.451,-0.8820317983627319,1.9233362674713135,-0.18243420124053955
1748347106.978,-0.785420298576355,1.9310128688812256,-0.3475794792175293
1748347107.52,-0.7644342184066772,1.9180413484573364,-0.39651864767074585
1748347108.049,-0.8547224998474121,1.942500352859497,-0.12749934196472168
1748347108.576,-0.9157153964042664,1.9262243509292603,0.07937276363372803
1748347109.104,-0.96820467710495,1.902915358543396,-0.10240733623504639
1748347109.632,-1.1744182109832764,1.909957766532898,-0.32536745071411133
1748347110.173,-1.1348216533660889,1.9133316278457642,-0.421617329120636
1748347110.701,-0.868237316608429,1.9308489561080933,-0.4138544797897339
1748347111.242,-0.6888687610626221,1.8639483451843262,-0.3246370553970337
1748347111.784,-0.5445932745933533,1.8784986734390259,-0.3789445757865906
1748347112.326,-0.6435050964355469,1.8913854360580444,-0.4646214246749878
1748347112.854,-0.5767601728439331,1.9086261987686157,-0.6108189821243286
1748347113.395,-0.5240857005119324,1.9303971529006958,-0.7668179273605347
1748347113.937,-0.5185308456420898,1.9249215126037598,-0.8715002536773682
1748347114.465,-0.5576668381690979,1.926293134689331,-0.7826851606369019
1748347115.006,-0.6797027587890625,1.930568814277649,-0.5817080736160278
1748347115.534,-0.736778736114502,1.898044466972351,-0.42747312784194946
1748347116.075,-0.6559761762619019,1.8681445121765137,-0.37643998861312866
1748347116.604,-0.5075567960739136,1.9157328605651855,-0.42917853593826294
1748347117.159,-0.42352086305618286,1.9024847745895386,-0.475266695022583
1748347117.687,-0.3946115970611572,1.9150365591049194,-0.5162464380264282
1748347118.215,-0.3624892234802246,1.941833257675171,-0.5485304594039917
1748347118.77,-0.4358230233192444,1.9143003225326538,-0.4106581211090088
1748347119.326,-0.48684966564178467,1.8938122987747192,-0.33001863956451416
1748347119.854,-0.4974631071090698,1.8556956052780151,-0.3005112409591675
1748347120.395,-0.3454362750053406,1.58329176902771,-0.33380264043807983
1748347120.951,-0.1407497525215149,1.5845532417297363,-0.3876209855079651
1748347121.478,-0.006509542465209961,1.567795991897583,-0.29899919033050537
1748347122.02,0.059022367000579834,1.5552122592926025,0.02619689702987671
1748347122.562,0.11397254467010498,1.547127366065979,0.13563412427902222
1748347123.09,0.36626729369163513,1.5525143146514893,0.022110283374786377
1748347123.632,0.5576122999191284,1.5541201829910278,-0.058830052614212036
1748347124.159,0.8171387314796448,1.5635172128677368,0.012159526348114014
1748347124.688,1.0102808475494385,1.557885766029358,0.031920939683914185
1748347125.23,1.2123708724975586,1.5618699789047241,0.024892866611480713
1748347125.771,1.2476069927215576,1.574148178100586,0.19829398393630981
1748347126.312,1.2369893789291382,1.5869078636169434,0.3217303156852722
1748347126.854,1.3667702674865723,1.598149299621582,0.356439471244812
1748347127.395,1.355759859085083,1.5799777507781982,0.3381683826446533
1748347127.923,1.178649663925171,1.570988416671753,0.24100655317306519
1748347128.451,1.0640182495117188,1.5631293058395386,0.19081425666809082
1748347129.006,0.9293988347053528,1.5830148458480835,0.2992374897003174
1748347129.548,0.8182636499404907,1.5786231756210327,0.23482835292816162
1748347130.09,0.7684049010276794,1.57791006565094,0.03156763315200806
1748347130.617,0.6649109125137329,1.5723530054092407,-0.0133589506149292
1748347131.146,0.42821839451789856,1.563852310180664,-0.017961889505386353
1748347131.674,0.32482779026031494,1.544960618019104,-0.18518665432929993
1748347132.215,0.23708024621009827,1.525317668914795,-0.4161776602268219
1748347132.757,0.0724344253540039,1.535740852355957,-0.4208948016166687
1748347133.313,-0.07899433374404907,1.545452356338501,-0.45645493268966675
1748347133.854,-0.09728044271469116,1.5620100498199463,-0.5602815747261047
1748347134.41,0.028803586959838867,1.563356637954712,-0.5260523557662964
1748347134.937,0.25466519594192505,1.5517557859420776,-0.3838692009449005
1748347135.479,0.41554540395736694,1.538151741027832,-0.33576351404190063
