x,y,z
0.1692,1.161636,2.677148
0.2192957,1.211634,2.660156
0.08863735,1.211637,2.704687
0.1697541,1.261634,2.677123
0.1142014,1.261661,2.661725
0.06831048,1.111645,2.71145
0.06833109,1.261645,2.711689
0.2679448,1.361639,2.643823
0.2610129,1.411644,2.646267
0.2554806,1.461641,2.648235
0.1341116,1.461667,2.642722
0.1127182,1.412498,2.644553
0.1681645,1.311642,2.677747
0.1145586,1.31166,2.66586
0.09102219,1.311638,2.704038
0.1675909,1.361645,2.678025
0.1142258,1.361661,2.662007
0.09071182,1.361638,2.704226
0.08217621,1.461634,2.707299
0.06835862,1.461645,2.712008
0.2671939,1.511643,2.644325
0.11272,1.473414,2.644574
0.2647324,1.561645,2.645246
0.166916,1.511648,2.678501
0.1173602,1.510444,2.695388
0.1677701,1.611644,2.678374
0.2651175,1.661653,2.645279
0.2146391,1.661658,2.662483
0.165895,1.711653,2.679178
0.2146529,1.761658,2.662642
0.1233976,1.91165,2.69399
0.2147148,2.211658,2.663361
0.26222,2.355557,2.63197
0.2123864,2.355731,2.636272
0.2634801,2.311662,2.646905
0.1659776,2.311653,2.680135
0.0672642,2.356213,2.698996
0.008690238,1.061685,2.60223
0.05265379,1.061623,2.716704
-0.1187733,1.06165,2.714613
-0.1184357,1.16165,2.714618
0.01955201,1.061641,2.727985
-0.07794344,1.107417,2.761288
-0.02918538,1.161637,2.74476
-0.1177604,1.36165,2.714629
-0.07829082,1.311632,2.761742
-0.02915093,1.411637,2.745159
-0.1167473,1.66165,2.714646
-0.0786764,1.561631,2.762284
0.01962765,1.611641,2.728863
-0.1164097,1.76165,2.714651
-0.02910969,1.711636,2.745637
-0.07486489,1.711632,2.761231
-0.1155656,2.01165,2.714665
0.01967579,1.96164,2.729422
0.01968268,2.011641,2.729501
-0.07933688,2.06163,2.76333
-0.07783276,1.911632,2.762572
-0.1150591,2.16165,2.714674
0.008814514,2.35646,2.603669
-0.1479198,2.342941,2.619126
-0.1316161,2.311666,2.665969
-0.08651134,2.356769,2.662089
-0.1145526,2.311649,2.714682
-0.03239167,2.356558,2.707601
-0.08220267,2.356732,2.711904
0.01972394,2.31164,2.72998
