x,y,z
-0.5689083,1.351804,1.940155
-0.4873176,1.452056,1.947224
-0.5404966,1.30179,2.053023
-0.4618695,1.402047,2.045131
-0.5418063,1.401787,2.053216
-0.4606112,1.452051,2.045033
-0.462909,1.301997,2.095432
-0.4371784,1.352081,2.092859
-0.4568222,1.352054,2.05462
-0.4684116,1.351979,2.096018
-0.5042878,1.351879,2.082199
-0.4563629,1.40205,2.060771
-0.4668427,1.401985,2.095889
-0.4399299,1.452073,2.093197
-0.502746,1.416667,2.099529
-0.5378792,1.451754,2.103103
-0.4253417,1.302073,2.141887
-0.4698697,1.301928,2.146391
-0.4476765,1.324378,2.144159
-0.4512156,1.352021,2.110055
-0.4720809,1.451922,2.146704
-0.4993154,1.451847,2.134583
-0.445354,1.301988,2.166403
-0.4131676,1.452068,2.191
-0.4429541,1.421937,2.193995
-0.4729306,1.451873,2.197045
-0.4048607,1.452049,2.240415
-0.4379125,1.418614,2.243738
-0.4711752,1.451833,2.247122
-0.4346645,1.451921,2.276926
-0.6527489,1.479645,1.612186
-0.6015548,1.501993,1.622189
-0.647727,1.482531,1.661935
-0.5980804,1.514091,1.656933
-0.582719,1.501976,1.705627
-0.6114048,1.501883,1.708529
-0.5930694,1.52043,1.706685
-0.5645834,1.551989,1.754078
-0.5907178,1.551928,1.730951
-0.6136472,1.55183,1.75904
-0.588219,1.577552,1.756484
-0.5591397,1.501961,1.803753
-0.5247529,1.502027,1.85053
-0.6076314,1.501711,1.909167
-0.5232831,1.547149,1.900663
-0.60724,1.551712,1.909157
-0.5731531,1.586194,1.90573
-0.4920742,1.502041,1.947735
-0.5453519,1.501868,1.953124
-0.5693722,1.501803,1.940398
-0.5351568,1.551901,1.952122
-0.5695859,1.551803,1.939895
-0.5188332,1.601958,1.946428
-0.5717283,1.601815,1.920321
-0.6033406,1.601679,1.959048
-0.5205419,1.651967,1.931143
-0.4916583,1.551997,1.997978
-0.5326794,1.551863,2.002127
-0.4902605,1.602002,1.997866
-0.5421717,1.601833,2.003117
-0.4620394,1.502047,2.045208
-0.5405875,1.501791,2.053152
-0.5081502,1.534604,2.049891
-0.5112697,1.551915,2.019604
-0.4751442,1.602005,2.046593
-0.5082582,1.568742,2.049922
-0.5413498,1.601789,2.053288
-0.4843209,1.651975,2.04755
-0.5344346,1.651812,2.052619
-0.4557362,1.502044,2.070188
-0.4567982,1.552049,2.061296
-0.5067217,1.551888,2.064573
-0.5382538,1.551753,2.1032
-0.4534983,1.574311,2.094642
-0.461689,1.602003,2.095487
-0.4669707,1.651986,2.096051
-0.5342422,1.651767,2.102854
-0.4351381,1.552043,2.143027
-0.4686515,1.551934,2.146416
-0.4996259,1.551846,2.134733
-0.46456,1.601947,2.146032
-0.4997703,1.601846,2.134915
-0.50038,1.651848,2.130497
-0.4230721,1.652036,2.192122
-0.4470411,1.651989,2.160991
-0.4541679,1.651935,2.195266
-0.3931185,1.602088,2.239317
-0.4725383,1.601829,2.247349
-0.4426213,1.651963,2.204692
-0.4347749,1.50192,2.277444
-0.4350492,1.60192,2.277952
-0.5186134,1.661361,1.950514
-0.5035879,1.682776,2.099772
-0.4475057,1.701991,2.158007
-0.404993,1.70205,2.240578
-0.4387005,1.66769,2.243966
-0.4728849,1.701829,2.247444
-0.4389172,1.736189,2.244029
-0.4353625,1.701919,2.278074
-0.5258141,2.347151,1.901396
-0.4458802,2.346842,2.194842
-0.5951198,2.346875,2.209936
-0.5850572,2.346776,2.309428
-0.7217408,1.151844,1.367693
-0.7300664,1.201847,1.335658
-0.7378495,1.201792,1.369352
-0.7306111,1.251849,1.331881
-0.7306374,1.251815,1.368653
-0.6810454,1.15193,1.413833
-0.7215666,1.146744,1.417928
-0.7439298,1.151726,1.420193
-0.7661933,1.118719,1.47268
-0.7827816,1.151553,1.474377
-0.744002,1.201679,1.470485
-0.7114903,1.142269,1.517416
-0.7431586,1.151636,1.520625
-0.7613128,1.166307,1.52247
-0.7811837,1.201512,1.5245
-0.7430128,1.251637,1.52067
-0.7063807,1.11746,1.56714
-0.740565,1.151598,1.570617
-0.677996,1.201802,1.564319
-0.7085955,1.201721,1.547954
-0.7578754,1.201556,1.557593
-0.7086835,1.25172,1.548693
-0.6805001,1.151748,1.614798
-0.675555,1.151672,1.714808
-0.6755381,1.251673,1.714866
-0.7380419,1.101192,2.022627
-0.6136304,1.051275,2.361801
-0.6304291,1.051264,2.316003
-0.7397877,1.301786,1.369608
-0.6907591,1.301899,1.414904
-0.7445601,1.301724,1.420346
-0.7221287,1.324415,1.418091
-0.7472385,1.35167,1.470901
-0.7172797,1.381975,1.46789
-0.7447227,1.351632,1.520902
-0.6784583,1.401848,1.51423
-0.7122566,1.384474,1.517638
-0.6824147,1.351789,1.564856
-0.6815914,1.401792,1.564802
-0.6782788,1.351756,1.614692
-0.6803246,1.45175,1.614959
-0.6763705,1.401671,1.715039
-0.8268061,1.701136,1.780688
-0.7557006,1.751184,1.974544
-0.791168,2.201163,1.877892
-0.6667566,2.151246,2.217065
-0.6489918,2.101257,2.265492
-0.7807095,2.348227,0.8718193
-0.824859,2.347703,1.42909
-0.8695743,2.347664,1.483867
-0.8595091,2.347565,1.58336
-0.7997028,2.347455,1.677821
-0.8494227,2.347466,1.682853
-0.8444565,2.303643,1.732623
-0.789637,2.347355,1.777313
-0.8089253,2.301151,1.82949
-0.7348627,2.347294,1.822028
-0.7795469,2.347256,1.876806
-0.7248002,2.347195,1.921521
-0.755602,2.301187,1.974863
-0.7147252,2.347096,2.021013
-0.6549288,2.346985,2.115474
-0.6845045,2.301234,2.168693
-0.6448519,2.346886,2.214967
-0.6489555,2.301258,2.265609
-0.6481637,2.334763,2.267771
-0.6134076,2.301282,2.362522
-1.040083,1.250995,1.1992
-0.9691081,1.101038,1.392681
-1.11124,1.450945,1.005224
-1.0926,1.40099,1.056038
-1.074977,1.350996,1.104077
-1.021971,1.301019,1.248581
-1.022377,1.401004,1.247482
-0.9093203,1.351079,1.555701
-0.8445182,2.051126,1.732432
-1.04,2.250997,1.199516
-0.9820672,2.101035,1.357443
-0.9847268,2.348321,0.842198
-1.034407,2.348332,0.8472301
-1.084161,2.348343,0.8522611
-1.079103,2.348294,0.9020077
-1.133961,2.348354,0.8572917
-1.074157,2.348244,0.9517528
-1.128425,2.306881,0.9584525
-1.064089,2.348145,1.051245
-1.07554,2.300973,1.10263
-0.9595706,2.348073,1.090929
-1.057435,2.329072,1.15199
-1.039991,2.300997,1.199545
-0.999253,2.347985,1.195453
-0.9891728,2.347885,1.294945
-0.9864427,2.323366,1.345534
-0.929381,2.347775,1.389406
-0.9511194,2.301056,1.441833
-0.919298,2.347676,1.488899
-0.9154497,2.315431,1.539078
-0.8800223,2.301104,1.635662
-1.164634,1.050907,0.8596214
-1.129051,1.250932,0.9566503
-1.1467,1.950924,0.9085979
-0.1871104,1.102483,2.489544
-0.1646281,1.202612,2.454392
-0.1574692,1.252587,2.479117
-0.3037196,1.102082,2.531199
-0.2554599,1.152252,2.514014
-0.2057783,1.202418,2.49632
-0.3357704,1.201979,2.542757
-0.2552261,1.25225,2.514039
-0.3109979,1.252107,2.499454
-0.3556763,1.101919,2.54976
-0.356132,1.251918,2.550085
-0.1578534,1.352587,2.479362
-0.1649087,1.402568,2.481937
-0.1705715,1.452547,2.484014
-0.2920077,1.452186,2.480278
-0.3132146,1.402948,2.482393
-0.2569663,1.302253,2.514714
-0.3107401,1.302105,2.503613
-0.3337153,1.301987,2.542131
-0.2576957,1.352253,2.515029
-0.3112892,1.352107,2.499794
-0.3341827,1.351986,2.542352
-0.3429923,1.451953,2.545607
-0.3567395,1.451917,2.550518
-0.1590767,1.502587,2.479962
-0.3134073,1.463863,2.482449
-0.1616844,1.552581,2.480947
-0.2588433,1.502254,2.515601
-0.3081426,1.500882,2.533211
-0.258311,1.602252,2.515519
-0.1616187,1.65259,2.481032
-0.2118397,1.652424,2.498972
-0.260494,1.702254,2.516407
-0.2121434,1.752423,2.499188
-0.3034095,1.902105,2.531953
-0.2135103,2.202421,2.500163
-0.16693,2.346488,2.468164
-0.2166956,2.346499,2.473195
-0.1653111,2.302589,2.483053
-0.2623165,2.30225,2.517706
-0.3608854,2.346483,2.538035
-0.4167281,1.051825,2.441396
-0.3710943,1.051844,2.555213
-0.5425329,1.051322,2.555631
-0.5425151,1.151323,2.555688
-0.4040274,1.05175,2.566978
-0.5011711,1.097196,2.60173
-0.4528338,1.15158,2.584521
-0.5424793,1.351324,2.555804
-0.502165,1.301408,2.602306
-0.4535931,1.401579,2.585063
-0.5424258,1.651326,2.555978
-0.5033422,1.551405,2.602996
-0.4056981,1.601747,2.568169
-0.542408,1.751326,2.556035
-0.4545044,1.701577,2.585712
-0.5000263,1.701418,2.601974
-0.5423633,2.001328,2.55618
-0.4067612,1.951745,2.568928
-0.4069131,2.001744,2.569036
-0.5055865,2.051398,2.604339
-0.5036139,1.901406,2.603472
-0.5423365,2.151329,2.556267
-0.420724,2.346593,2.443573
-0.5771714,2.332564,2.461314
-0.560084,2.301317,2.507896
-0.5151855,2.346566,2.503382
-0.5423097,2.301329,2.556353
-0.4604053,2.346505,2.548097
-0.5101482,2.346516,2.553128
-0.4078244,2.301743,2.569685
-0.5045183,2.312869,2.60424
-0.5779833,1.601302,2.459034
-1.443577,1.254693,-4.238109
-1.375689,1.254731,-4.043911
-1.392639,1.354722,-4.092391
-1.426539,1.554705,-4.189355
-1.443453,1.854697,-4.237726
-1.34166,1.754753,-3.946544
-1.443466,1.954697,-4.237757
-1.426474,1.904706,-4.189153
-1.411032,2.054652,-4.144973
-1.392528,1.954726,-4.092045
-1.358582,2.004745,-3.994938
-1.410291,2.104683,-4.142851
-1.415988,2.154634,-4.159144
-1.409489,2.204716,-4.140551
-1.422746,2.204647,-4.178475
-1.424167,2.254649,-4.182536
-1.3925,2.104726,-4.091959
-1.341586,2.154755,-3.946312
-1.417263,2.304636,-4.162785
-1.392744,2.304716,-4.092646
-1.433068,2.353227,-4.087708
-1.42804,2.353178,-4.037961
-1.358526,2.304746,-3.994765
-1.373251,2.353117,-3.993246
-1.341558,2.304755,-3.946227
-1.606419,1.0913,-4.331024
-1.510242,1.154612,-4.364182
-1.47809,1.204651,-4.336838
-1.51316,1.254617,-4.363066
-1.558969,1.254443,-4.34724
-1.460558,1.104684,-4.286691
-1.653672,1.154101,-4.314632
-1.655301,1.204104,-4.314015
-1.479141,1.304606,-4.33984
-1.558374,1.304441,-4.347392
-1.513525,1.354617,-4.362831
-1.636371,1.354161,-4.320393
-1.505515,1.40459,-4.337639
-1.607051,1.404271,-4.330468
-1.478926,1.454615,-4.339216
-1.513889,1.454615,-4.362598
-1.460634,1.30468,-4.286898
-1.4607,1.404677,-4.287083
-1.560788,1.504443,-4.346343
-1.513074,1.554613,-4.362772
-1.607619,1.523752,-4.330143
-1.513121,1.604612,-4.362702
-1.460705,1.504677,-4.287094
-1.504828,1.504584,-4.327632
-1.479014,1.704611,-4.339456
-1.514219,1.704613,-4.362216
-1.606934,1.704267,-4.330185
-1.512723,1.75461,-4.362678
-1.478521,1.804632,-4.338043
-1.512931,1.80461,-4.362553
-1.561121,1.80444,-4.345905
-1.606575,1.804265,-4.330202
-1.506303,1.854585,-4.331874
-1.460506,1.754685,-4.286512
-1.460538,1.804684,-4.286601
-1.655546,1.804098,-4.313285
-1.555259,1.854417,-4.318103
-1.608954,2.004303,-4.329165
-1.461074,1.904661,-4.288128
-1.504692,1.904573,-4.313409
-1.608847,1.904268,-4.329309
-1.461764,1.954632,-4.290099
-1.504535,1.954571,-4.31024
-1.609295,1.954268,-4.329101
-1.656736,1.954098,-4.312712
-1.502999,2.004561,-4.293448
-1.554481,2.004409,-4.305581
-1.659126,2.004102,-4.311832
-1.501872,2.014748,-4.281971
-1.553432,2.054401,-4.293591
-1.60395,2.054244,-4.2962
-1.651207,2.044927,-4.26685
-1.444059,1.904672,-4.239455
-1.443982,2.004675,-4.239233
-1.444898,2.054636,-4.241849
-1.460486,2.054596,-4.185623
-1.602982,2.104237,-4.285014
-1.497673,2.104527,-4.237565
-1.650283,2.104061,-4.255813
-1.548989,2.154373,-4.246443
-1.598289,2.154208,-4.237007
-1.646687,2.204037,-4.217035
-1.468349,2.104571,-4.184798
-1.485904,2.154514,-4.182993
-1.494807,2.204508,-4.206002
-1.494562,2.254505,-4.20197
-1.54698,2.254359,-4.223357
-1.59655,2.254196,-4.216586
-1.64581,2.254031,-4.206754
-1.492706,2.297992,-4.18222
-1.543008,2.304334,-4.182478
-1.593967,2.304179,-4.189437
-1.642529,2.30401,-4.172705
-1.54258,2.353348,-4.177137
-1.592363,2.35336,-4.172106
-1.642089,2.353371,-4.167074
-1.487745,2.320271,-4.132453
-1.537496,2.321515,-4.12742
-1.637035,2.353321,-4.117328
-1.582311,2.353261,-4.072614
-1.616964,2.353123,-3.918344
-1.799454,1.053596,-4.264377
-1.753468,1.253767,-4.280048
-1.752365,1.303765,-4.280376
-1.800441,1.303594,-4.263767
-1.841251,1.353449,-4.249615
-1.801387,1.403596,-4.263333
-1.852313,1.40343,-4.24574
-1.829753,1.503493,-4.253426
-1.704484,1.553932,-4.296648
-1.752592,1.653761,-4.27992
-1.847,1.703429,-4.247252
-1.80091,1.80359,-4.263067
-1.7054,1.90393,-4.295954
-1.845102,1.903437,-4.247693
-1.755346,1.953763,-4.278646
-1.701272,2.003909,-4.266291
-1.804295,1.953594,-4.261736
-1.85026,2.00342,-4.245803
-1.75039,2.053741,-4.253444
-1.798068,2.103566,-4.226356
-1.84543,2.129872,-4.196902
-1.795364,2.153549,-4.198006
-1.844332,2.153383,-4.185281
-1.745045,2.203706,-4.195763
-1.84556,2.203389,-4.19582
-1.74552,2.253708,-4.198853
-1.842538,2.25337,-4.164329
-1.693926,2.303858,-4.184003
-1.791287,2.303521,-4.152862
-1.691767,2.321783,-4.162073
-1.736405,2.297333,-4.107318
-1.686698,2.30969,-4.112338
-1.835919,2.304068,-4.09725
-1.681803,2.353283,-4.062551
-1.731479,2.353294,-4.057519
-1.781173,2.313921,-4.052525
-1.726519,2.353244,-4.007774
-1.825954,2.353266,-3.997711
-1.944516,1.053088,-4.214264
-1.945274,1.153088,-4.213895
-1.897103,1.253257,-4.230428
-2.041926,1.252748,-4.180398
-1.946967,1.353089,-4.213095
-2.044891,1.402752,-4.179212
-1.946565,1.603085,-4.212964
-1.897999,1.653253,-4.229688
-1.898441,1.853252,-4.229321
-1.950112,2.053086,-4.211254
-2.04529,2.052745,-4.178374
-1.896192,2.103234,-4.202761
-1.944417,2.103063,-4.182691
-1.894012,2.15322,-4.179603
-1.943922,2.153059,-4.176188
-2.040417,2.152718,-4.136496
-1.894591,2.203223,-4.183716
-1.941876,2.203046,-4.154349
-1.990517,2.202877,-4.13839
-1.889115,2.253202,-4.142155
-2.037608,2.2027,-4.107113
-1.988513,2.252864,-4.116972
-2.037058,2.252696,-4.100066
-2.043915,2.302748,-4.17858
-1.995373,2.353498,-4.181603
-2.045422,2.352742,-4.178006
-1.990341,2.353449,-4.131857
-2.045043,2.353508,-4.175792
-1.9406,2.353437,-4.136888
-1.990346,2.353448,-4.131857
-1.935309,2.271455,-4.087217
-1.985065,2.274398,-4.082183
-2.034803,2.271734,-4.077154
-2.035051,2.35341,-4.077079
-2.035061,2.35341,-4.07708
-1.980061,2.282811,-4.032429
-2.029807,2.282837,-4.027398
-1.930014,2.353338,-4.037448
-1.980277,2.35335,-4.032364
-1.880569,2.303137,-4.041855
-1.936935,2.302908,-3.986524
-1.977311,2.302797,-4.004594
-1.874687,2.353277,-3.992789
-1.925493,2.353289,-3.987649
-2.019968,2.353261,-3.927841
-1.915444,2.353189,-3.888157
-2.187239,1.052243,-4.130413
-2.236956,1.152075,-4.11313
-2.140069,1.252412,-4.146493
-2.189404,1.402243,-4.129288
-2.236861,1.402071,-4.112893
-2.188209,1.45224,-4.129647
-2.237224,1.60207,-4.112553
-2.190846,2.052238,-4.12809
-2.090461,2.102559,-4.136024
-2.178146,2.102302,-4.132424
-2.144006,2.152371,-4.116436
-2.088045,2.152543,-4.110519
-2.169955,2.152241,-4.063557
-2.233984,2.152038,-4.062812
-2.08794,2.202541,-4.107879
-2.136177,2.20237,-4.087926
-2.183743,2.177274,-4.062147
-2.186171,2.20221,-4.085346
-2.134138,2.221616,-4.067138
-2.231707,2.202023,-4.038684
-2.178903,2.237436,-4.012346
-2.228619,2.227703,-4.007323
-2.127516,2.252318,-4.000673
-2.048871,2.35273,-4.176814
-2.089829,2.353471,-4.121794
-2.189322,2.353493,-4.111732
-2.089839,2.353471,-4.121794
-2.139586,2.353482,-4.116763
-2.084801,2.353421,-4.072048
-2.184291,2.353444,-4.061986
-2.234035,2.353455,-4.056954
-2.234047,2.353455,-4.056954
-2.079489,2.262305,-4.022386
-2.079762,2.353372,-4.022301
-2.129473,2.353383,-4.01727
-2.13026,2.353383,-4.017196
-2.076275,2.30247,-3.989314
-2.174256,2.302137,-3.96432
-2.22392,2.353355,-3.957461
-2.224177,2.353357,-3.959409
-2.074745,2.353322,-3.972556
-2.223307,2.301971,-3.952408
-2.06956,2.304581,-3.922854
-2.119461,2.353283,-3.917778
-2.169207,2.353295,-3.912747
-2.064683,2.353223,-3.873063
-2.259262,1.251992,-4.105317
-2.289227,1.101913,-4.095127
-2.38354,1.10157,-4.062544
-2.288479,1.151911,-4.09533
-2.334529,1.151738,-4.079422
-2.383642,1.15157,-4.062456
-2.334595,1.251736,-4.079291
-2.383396,1.251568,-4.062433
-2.435173,1.051407,-4.044761
-2.433389,1.101404,-4.045324
-2.427215,1.201379,-4.016395
-2.259163,1.301992,-4.105297
-2.25887,1.451994,-4.105236
-2.334968,1.301737,-4.079109
-2.413392,1.301471,-4.052016
-2.285954,1.351904,-4.095988
-2.386682,1.417368,-4.06112
-2.384333,1.451568,-4.061894
-2.406088,1.451499,-4.054379
-2.408111,1.501491,-4.053626
-2.383404,1.551565,-4.062108
-2.414611,1.651468,-4.051219
-2.435367,1.551402,-4.044156
-2.384683,1.701565,-4.061504
-2.286938,1.801901,-4.095163
-2.28686,1.8519,-4.095137
-2.39125,1.851557,-4.059074
-2.425952,1.801357,-3.984585
-2.395549,1.951541,-4.05748
-2.339209,2.001737,-4.07689
-2.332795,2.051712,-4.049236
-2.386868,2.051565,-4.060372
-2.421044,2.051377,-3.987967
-2.425575,1.901352,-3.977643
-2.283035,2.101873,-4.052518
-2.283832,2.151876,-4.05879
-2.313575,2.151773,-4.049032
-2.433326,2.151391,-4.044215
-2.433282,2.20139,-4.044177
-2.430326,2.25141,-4.045144
-2.433433,2.25139,-4.04407
-2.377456,2.100494,-3.992346
-2.394938,2.151462,-3.990548
-2.427259,2.118412,-3.987299
-2.28236,2.201866,-4.042624
-2.328033,2.20287,-3.997284
-2.372417,2.09816,-3.942602
-2.425488,2.101347,-3.970345
-2.326744,2.151674,-3.986186
-2.373068,2.151492,-3.947321
-2.375267,2.201481,-3.942253
-2.275789,2.251826,-3.976048
-2.323369,2.251651,-3.94959
-2.371694,2.251482,-3.930518
-2.247252,2.353506,-4.105874
-2.31089,2.301783,-4.049214
-2.333319,2.283391,-4.046957
-2.336469,2.301727,-4.077514
-2.389105,2.290104,-4.059342
-2.385027,2.301559,-4.060739
-2.283781,2.353466,-4.051923
-2.284688,2.353474,-4.060818
-2.333966,2.353481,-4.051164
-2.433269,2.353501,-4.039226
-2.383287,2.353488,-4.041861
-2.330652,2.301693,-4.019998
-2.402995,2.301437,-3.989644
-2.278741,2.353416,-4.002177
-2.328492,2.353427,-3.997146
-2.378242,2.353438,-3.992114
-2.278763,2.353416,-4.002177
-2.342375,2.301588,-3.945519
-2.375573,2.301503,-3.967259
-2.27371,2.353366,-3.952431
-2.323463,2.353378,-3.9474
-2.270119,2.301792,-3.918375
-2.318974,2.301624,-3.904538
-0.8587189,1.204963,-2.565083
-0.7993069,1.197142,-2.395131
-0.8005736,1.354969,-2.398747
-0.8559914,1.398294,-2.387713
-0.8580843,1.604867,-2.401756
-0.8003969,1.654976,-2.398227
-0.8672642,1.780965,-2.486855
-0.85953,1.854942,-2.487593
-0.8706254,1.854934,-2.517708
-0.8529422,1.704917,-2.438093
-0.8669175,2.054995,-2.588495
-0.8500202,2.005001,-2.540161
-0.8598534,1.904941,-2.487531
-0.8170009,1.904981,-2.445712
-0.8834425,2.155004,-2.635761
-0.8325467,2.105031,-2.490173
-0.7986104,2.105049,-2.393095
-0.8834147,2.305004,-2.635674
-0.8791058,2.351599,-2.585824
-0.8494782,2.305023,-2.538596
-0.8740535,2.351549,-2.536078
-0.8640326,2.351449,-2.436586
-0.7985736,2.30505,-2.392981
-0.8135552,2.305043,-2.435836
-0.7993913,2.336022,-2.395318
-1.138143,1.20486,-3.364394
-1.121615,1.104851,-3.31712
-1.121645,1.154849,-3.317205
-1.132175,1.104786,-3.264547
-1.104254,1.204876,-3.267455
-1.104197,1.254878,-3.267288
-1.088542,1.204833,-3.222508
-1.089987,1.254882,-3.226638
-1.125612,1.054716,-3.16473
-1.130201,1.104701,-3.164236
-1.121175,1.154731,-3.165119
-1.105317,1.254783,-3.166663
-1.1182,1.054694,-3.115225
-1.129509,1.102862,-3.114052
-1.115023,1.054658,-3.065291
-1.111181,1.254672,-3.06556
-1.105112,1.054598,-2.965783
-1.102458,1.054561,-2.915796
-1.085921,1.104523,-2.816929
-1.103801,1.054507,-2.861421
-1.086229,1.154522,-2.816868
-1.104603,1.254507,-2.862906
-1.044496,1.087344,-2.770874
-1.047524,1.054631,-2.801873
-1.094293,1.103304,-2.765828
-1.044926,1.223311,-2.770749
-1.094714,1.236381,-2.765706
-0.9911715,1.104752,-2.739969
-0.9962318,1.054723,-2.72552
-0.9912565,1.154752,-2.7392
-0.9928332,1.204735,-2.725774
-1.079272,1.204453,-2.717032
-1.091254,1.20443,-2.732524
-0.9781294,1.254783,-2.727231
-0.9915937,1.254751,-2.739314
-1.043711,1.254569,-2.720599
-0.9361563,1.104884,-2.6929
-1.032618,1.104559,-2.671555
-0.9364723,1.154884,-2.694415
-1.025159,1.154583,-2.672279
-1.088957,1.154417,-2.711426
-0.9576173,1.204803,-2.67908
-1.035793,1.204558,-2.681052
-0.8850094,1.10494,-2.640294
-0.8855031,1.204919,-2.641701
-0.9332123,1.254862,-2.658961
-1.104178,1.354879,-3.26723
-1.071692,1.304837,-3.174304
-1.070452,1.354889,-3.170753
-1.070843,1.454872,-3.171867
-1.105873,1.304735,-3.116323
-1.064125,1.354834,-3.152656
-1.094198,1.354774,-3.117473
-1.065796,1.404837,-3.157432
-1.130572,1.439045,-3.113744
-1.132452,1.454666,-3.131824
-1.106149,1.304688,-3.06604
-1.112451,1.404668,-3.065343
-1.111668,1.454625,-3.015136
-1.091893,1.404643,-2.966911
-1.09466,1.404588,-2.916377
-1.096275,1.354537,-2.865988
-1.080731,1.454588,-2.867501
-1.019226,1.354696,-2.77327
-1.019818,1.404694,-2.77318
-1.048049,1.404625,-2.795795
-1.012065,1.45472,-2.773935
-1.048983,1.45463,-2.803414
-0.9868298,1.354755,-2.726292
-0.9500668,1.304829,-2.679785
-0.9609498,1.454794,-2.678594
-0.9136516,1.454856,-2.582868
-0.8516064,1.354936,-2.54473
-0.8798333,1.40492,-2.536063
-0.943864,1.454711,-2.529557
-0.8819584,1.404867,-2.485593
-0.9159308,1.439632,-2.482136
-0.8928953,1.454785,-2.434202
-1.155388,1.604838,-3.413707
-1.163938,1.654848,-3.438161
-1.138171,1.504858,-3.364462
-1.122045,1.604832,-3.318327
-1.121091,1.654872,-3.315595
-1.10444,1.554868,-3.267968
-1.087184,1.504889,-3.218608
-1.087163,1.60489,-3.218545
-1.107574,1.604777,-3.166226
-1.070675,1.654879,-3.171378
-1.054059,1.504874,-3.123852
-1.130771,1.501968,-3.113687
-1.081088,1.521763,-3.1187
-1.129517,1.55466,-3.113782
-1.113811,1.604711,-3.115341
-1.054077,1.654873,-3.123898
-1.078858,1.504804,-3.097198
-1.091443,1.554738,-3.067378
-1.125783,1.515363,-3.063928
-1.129801,1.604647,-3.100787
-1.079105,1.654802,-3.094812
-1.13087,1.654652,-3.109746
-1.103429,1.504652,-3.01594
-1.092749,1.554687,-3.01699
-1.103231,1.604653,-3.015901
-1.112063,1.654579,-2.964722
-1.104012,1.504558,-2.915371
-1.103654,1.55456,-2.915378
-1.088478,1.504563,-2.866687
-1.0934,1.554547,-2.86616
-1.055183,1.504625,-2.819799
-1.104269,1.654495,-2.846724
-1.048292,1.504624,-2.794978
-1.070693,1.604529,-2.767916
-1.012291,1.504673,-2.723627
-1.029242,1.554572,-2.671628
-1.009854,1.654636,-2.67353
-0.993523,1.504642,-2.625015
-1.002259,1.554614,-2.624102
-0.9717914,1.504667,-2.576958
-0.9760666,1.604653,-2.576466
-0.9728687,1.654664,-2.57676
