timestamp,x,y,z
1745730564.545,-0.4084245562553406,1.5996818542480469,-0.22698959708213806
1745730569.893,-0.0712108239531517,1.5763360261917114,-0.047117672860622406
1745730575.878,-0.3293493390083313,1.5492786169052124,-0.18569815158843994
1745730581.212,-0.12341480702161789,1.5581555366516113,-0.5417101383209229
1745730586.544,0.551606297492981,1.202275037765503,-0.5180290937423706
1745730591.906,0.1825103908777237,1.548465371131897,-0.04683307558298111
1745730597.225,-0.1176796704530716,1.240808129310608,-0.32202959060668945
1745730602.558,-0.1585058718919754,0.8251092433929443,-0.5027328133583069
1745730607.905,-0.576090931892395,1.5266793966293335,-0.42436695098876953
1745730613.238,-0.5825712084770203,1.5647984743118286,-0.04521690309047699
1745730618.586,-0.2819267213344574,1.5480728149414062,-0.33030965924263
1745730623.931,0.6404486298561096,1.548586130142212,0.15766768157482147
1745730629.276,-0.3137577772140503,1.5485743284225464,-0.42437782883644104
1745730634.597,-0.6715400218963623,1.5264509916305542,-0.07748235017061234
1745730639.986,-0.20569415390491486,1.589036464691162,0.015280840918421745
1745730645.32,0.14851659536361694,1.5320971012115479,-0.07773587107658386
1745730650.668,-0.48832765221595764,1.5668320655822754,-0.5101407170295715
1745730656.014,-0.611480712890625,1.6228431463241577,-0.3270847499370575
1745730661.348,-0.7956259846687317,1.573320984840393,-0.3650223910808563
1745730666.695,-0.9074609279632568,1.5544476509094238,-0.32246318459510803
1745730672.029,-0.8241966366767883,1.5418816804885864,-0.34300848841667175
1745730677.362,-0.8772653341293335,1.5532835721969604,-0.30394551157951355
1745730682.696,-0.18653014302253723,1.5744595527648926,-0.02192929945886135
1745730688.055,0.09909263253211975,1.5739506483078003,0.024186857044696808
