datetime,dst,rssi,src,timestamp
2025-05-07 04:00:34,d8:32:14:45:a0:71,-41.0,04:99:bb:d8:6e:2e,1746586834.087731
2025-05-07 04:00:34,d8:32:14:45:a0:71,-40.0,04:99:bb:d8:6e:2e,1746586834.1065624
2025-05-07 04:00:35,d8:32:14:45:a0:71,-37.0,04:99:bb:d8:6e:2e,1746586835.021862
2025-05-07 04:00:35,d8:32:14:45:a0:71,-37.0,04:99:bb:d8:6e:2e,1746586835.0237896
2025-05-07 04:00:35,d8:32:14:45:a0:71,-37.0,04:99:bb:d8:6e:2e,1746586835.0257154
2025-05-07 04:00:36,d8:32:14:45:a0:71,-39.0,04:99:bb:d8:6e:2e,1746586836.8642116
2025-05-07 04:00:36,d8:32:14:45:a0:71,-47.0,04:99:bb:d8:6e:2e,1746586836.8652868
2025-05-07 04:00:36,d8:32:14:45:a0:71,-45.0,04:99:bb:d8:6e:2e,1746586836.8906116
2025-05-07 04:00:40,d8:32:14:45:a0:71,-38.0,04:99:bb:d8:6e:2e,1746586840.5420759
2025-05-07 04:00:40,d8:32:14:45:a0:71,-36.0,04:99:bb:d8:6e:2e,1746586840.5439548
2025-05-07 04:00:40,d8:32:14:45:a0:71,-36.0,04:99:bb:d8:6e:2e,1746586840.5450234
2025-05-07 04:00:40,d8:32:14:45:a0:71,-39.0,04:99:bb:d8:6e:2e,1746586840.5595796
2025-05-07 04:00:44,d8:32:14:45:a0:71,-39.0,04:99:bb:d8:6e:2e,1746586844.4732068
2025-05-07 04:00:44,d8:32:14:45:a0:71,-38.0,04:99:bb:d8:6e:2e,1746586844.4750206
2025-05-07 04:00:44,d8:32:14:45:a0:71,-37.0,04:99:bb:d8:6e:2e,1746586844.4786274
2025-05-07 04:00:49,d8:32:14:45:a0:71,-48.0,04:99:bb:d8:6e:2e,1746586849.0376697
2025-05-07 04:00:49,d8:32:14:45:a0:71,-35.0,04:99:bb:d8:6e:2e,1746586849.0395765
2025-05-07 04:00:49,d8:32:14:45:a0:71,-38.0,04:99:bb:d8:6e:2e,1746586849.0555665
2025-05-07 04:00:49,d8:32:14:45:a0:71,-48.0,04:99:bb:d8:6e:2e,1746586849.9569206
2025-05-07 04:00:49,d8:32:14:45:a0:71,-34.0,04:99:bb:d8:6e:2e,1746586849.9589567
2025-05-07 04:00:49,d8:32:14:45:a0:71,-35.0,04:99:bb:d8:6e:2e,1746586849.9600239
2025-05-07 04:00:49,d8:32:14:45:a0:71,-46.0,04:99:bb:d8:6e:2e,1746586849.974938
2025-05-07 04:00:51,d8:32:14:45:a0:71,-54.0,04:99:bb:d8:6e:2e,1746586851.8123062
2025-05-07 04:00:51,d8:32:14:45:a0:71,-43.0,04:99:bb:d8:6e:2e,1746586851.815767
2025-05-07 04:00:51,d8:32:14:45:a0:71,-43.0,04:99:bb:d8:6e:2e,1746586851.816698
2025-05-07 04:00:51,d8:32:14:45:a0:71,-53.0,04:99:bb:d8:6e:2e,1746586851.8215983
2025-05-07 04:00:55,d8:32:14:45:a0:71,-60.0,04:99:bb:d8:6e:2e,1746586855.4850929
2025-05-07 04:00:55,d8:32:14:45:a0:71,-54.0,04:99:bb:d8:6e:2e,1746586855.4883149
